organization_id,exchange_rate_id,exchange_rate,from_currency,to_currency,created,created_by,updated,updated_by,active
441b4dda-5e6a-4649-9fe0-16c58695c04d,af64f51a-2668-4aa6-88c4-70f3451483c3,14.16,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,2/19/2016,6ce479fe-1c7a-4697-b599-2c0e10c8c661,,,true
621ebcfd-7f5c-4c3c-841e-9d799f21c4e3,748f64e9-02fb-4682-898e-0c803449ac95,48.24,48ced9c5-8254-406b-91cd-08c43753af8a,e6b94696-06d4-4bb5-b121-b9cce0871971,8/11/2015,8bec1cfd-35dc-48f4-927b-8dda098d0c44,,,true
f9745580-19a7-4250-a811-91ee86c59fe8,717df30e-a9df-49fd-a0d6-43e8b57fd0bc,15.24,f3b80e81-2186-4dd3-8dc3-8e93df39413f,505d2da9-6424-4b93-84f4-13b3e0ed1516,11/4/2015,f7ab8544-52df-4e7f-84a9-0b9a9319d3f0,,,true
deff2dd9-a761-4670-bd87-0414bbe34190,10efcdac-5090-40e9-982d-5a0a27df1fd4,95.32,4fa8abb1-e670-4b33-8cea-a374a97650df,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,6/17/2016,3339899b-a56c-40c6-9960-edec5da3ed43,,,true
35f21499-0d76-4204-affe-4247b6f1cdd1,13aa1955-5375-4429-b403-74b780e992d9,23.39,ba324145-8fe5-4871-9758-59dd78e78fe8,8c13d99c-bbf0-4a42-8486-6ae044c08795,11/11/2015,b734d9cb-415f-4412-af40-1c698763095a,,,false
ed208db3-f06a-47a7-8c56-23e386b86188,607d5441-c4f9-4a22-a7f0-f1260ec389be,58.39,23327e63-7100-4662-84f8-e7cc1f4faa34,ba324145-8fe5-4871-9758-59dd78e78fe8,12/18/2015,2b429af7-7715-41ad-9ac6-3ff0dd055e5d,,,true
9fd2d0e9-643a-489f-8e91-75d67517e536,14b6a0b3-bd47-45e0-b6f9-89d64669f539,98.27,ba324145-8fe5-4871-9758-59dd78e78fe8,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,4/10/2016,41421619-6d1f-4700-87d7-6e1e3624deb9,,,true
85c746e4-56be-4cf5-9ec1-0db799c85c0a,16067578-789c-44db-a640-9a7e2583ad4b,57.49,a60c99f3-510f-4db4-9a32-9c104ead7f11,48ced9c5-8254-406b-91cd-08c43753af8a,2/13/2016,18033683-9211-4da7-9bdc-94aba1754e42,,,true
92e370e5-991e-47a0-8665-5822ab3ccb28,3282592a-a26f-46e6-9826-40a10247ac97,1.17,8c13d99c-bbf0-4a42-8486-6ae044c08795,505d2da9-6424-4b93-84f4-13b3e0ed1516,12/30/2015,dfd51299-9603-47b1-bbd0-6f2cd39f7827,,,false
4824c5a1-7ecb-4115-97d8-8b051a718314,68573572-188d-4f7f-a350-391acd649aaf,59.91,505d2da9-6424-4b93-84f4-13b3e0ed1516,23327e63-7100-4662-84f8-e7cc1f4faa34,3/29/2016,2615be02-6154-4153-95b8-b9337aa1e4a2,,,false
c2c178d1-e148-48f0-b3a3-5b268661571c,f675ffa6-6fde-4859-bece-8c3fdef3cc7c,68.25,8c13d99c-bbf0-4a42-8486-6ae044c08795,425ca133-9723-4a1e-b410-66d5fd732948,4/7/2016,c2835539-2b0f-4075-bcaf-65177a246800,,,false
c6c18d0e-9154-4b48-aa91-0484399c059c,fcf59267-8cf6-4348-923e-227f7a9eb76e,4.61,6102828f-615f-4ae4-9a0b-5b32b2fa6704,23327e63-7100-4662-84f8-e7cc1f4faa34,8/2/2015,81550406-ecee-4b1b-b70c-e5d3d67b4e03,,,true
2c6f181f-fca0-4bda-9624-78d772f84e63,6fec8329-e27d-4ecb-88bb-0a222d00f38b,12.57,4fa8abb1-e670-4b33-8cea-a374a97650df,505d2da9-6424-4b93-84f4-13b3e0ed1516,7/7/2015,f0d1ae55-1873-4ab7-9ed2-a56b33f6dbc2,,,false
b91c9983-4223-4360-889f-a145e7d2839f,15ad8fc8-c2e1-47e1-8c5e-76d9630e19e0,10.11,23327e63-7100-4662-84f8-e7cc1f4faa34,eec34103-8b58-424e-9c50-dbb95fda7560,5/14/2016,a7b46ac3-f68c-4e59-9b61-0cb941d547f3,,,true
c1ae1981-4f04-4f26-8bb7-bd017b984ced,78c330c2-79bf-4c43-93d6-8051cf2b1e2d,95.79,1cc9411d-be1f-49ad-b268-261b33fd615c,1cc9411d-be1f-49ad-b268-261b33fd615c,12/27/2015,dd29e7de-c7eb-44c1-831d-8264ba351b60,,,true
4eae2b29-bd10-4418-8871-59dcba9ecdc4,b0730e31-109e-40b1-bfd0-d793e5da1ee3,38.54,ba324145-8fe5-4871-9758-59dd78e78fe8,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,2/1/2016,f91c9b20-755e-49c1-8dbc-0b46bcdd01e2,,,true
90cad1b2-b402-4bb7-ab3e-9bc00b9f884a,8b115e89-6d73-464c-bedb-3c0cfc276e4e,73.06,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,eec34103-8b58-424e-9c50-dbb95fda7560,10/21/2015,5051611b-40fc-45ad-bae4-32b046122dfd,,,true
3943e30e-9b7c-4904-8430-0af8412e24f3,50d86a5e-8393-41d7-9290-ea0fdee75f13,35.23,a60c99f3-510f-4db4-9a32-9c104ead7f11,48ced9c5-8254-406b-91cd-08c43753af8a,6/8/2016,fa423505-42f0-4dca-b004-f04ee3535dd4,,,false
6c4d3f3b-4cdc-4c12-a1a8-62c9a2565552,287383e5-b29d-44ba-b05c-c8f5ba625bf8,51.2,f3b80e81-2186-4dd3-8dc3-8e93df39413f,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,3/14/2016,27afa48f-0613-4f00-8244-dad772bafbc9,,,true
036be006-9a59-43a1-b4a1-980aa4aaab1a,23e6c29a-9682-4b04-b009-e4ef295e6607,22.66,4fa8abb1-e670-4b33-8cea-a374a97650df,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,5/21/2016,1a678990-9cef-4b79-b15b-013523b8ca3d,,,true
669702b7-ffe0-4bd1-a30a-7a3c6618ad86,386faa9d-a88f-4fc7-b10f-3be523f783f4,7.56,,,4/2/2016,61389b61-f28c-48b9-b557-ba1d70b203d3,8/1/2015,3808b969-61f1-4af6-b9af-cf3f9928603b,true
76e2683a-ccb4-47b3-8923-104a4506cf10,b226a3ea-7552-4044-ae09-a9c53a3b6c82,31.37,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,48ced9c5-8254-406b-91cd-08c43753af8a,7/8/2015,fa4961e4-5ea4-426c-89a5-83615f920c9d,,,false
6b0b7b7f-0529-48bb-91f4-c789417ae0fc,7e10530d-97de-44f4-85ba-953bac7856d0,35.47,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,8/1/2015,fc849c4a-4e77-4a26-878d-d5cce4bf0779,,,true
0fb1193f-380f-42e7-870c-83a8349b10e8,4a626c57-f810-4dfe-a0e2-965e4572d054,87.22,,,4/12/2016,5c7189f7-856a-408e-bd85-2bca2c7a950e,,,true
b33ff6e6-59ef-406b-8865-5f33ab7d96d6,003e2fec-66a2-4378-a72b-3ceebe87799f,52.81,eec34103-8b58-424e-9c50-dbb95fda7560,1cc9411d-be1f-49ad-b268-261b33fd615c,7/13/2015,0e5561dd-a0fc-46ec-ae5e-da0408b5a459,,,true
037ecd31-f343-49fb-ae4b-6f7beb5d6424,f945d2a2-d8a9-47cb-ad34-46c95c9e66fd,36.95,4e831168-77f8-42bb-9a3c-a9e49cf0403d,425ca133-9723-4a1e-b410-66d5fd732948,7/14/2015,2aa659ef-caff-487c-ba5f-b564376fcea7,,,false
625e4706-98f9-423b-9d33-3879ed0d8898,2eafe814-b124-4b80-8bd7-ec527e5edce9,37.32,,,10/27/2015,8fa70211-6509-4b94-9976-8746ad18d416,,,true
63b8a1fc-f043-4d96-90b8-8f97450590a5,db318d1a-6a4c-44a8-a80f-d12cdbbbf7c1,13.34,425ca133-9723-4a1e-b410-66d5fd732948,48ced9c5-8254-406b-91cd-08c43753af8a,7/19/2015,1ab207d5-ea2b-41d6-9b12-49221a28b814,,,false
813b4397-54a5-405f-8258-02a119f7efcc,6af6deee-2932-4359-b1b4-5ee8845b1968,14.49,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,505d2da9-6424-4b93-84f4-13b3e0ed1516,12/17/2015,b0c334d7-a2b9-4887-bdde-926b87d90c26,,,true
1ed9a011-7f51-4a06-972d-dcc79cb33b71,51521fa7-a8df-4031-8b36-adfe0231ea7c,95.39,23327e63-7100-4662-84f8-e7cc1f4faa34,a60c99f3-510f-4db4-9a32-9c104ead7f11,10/5/2015,a86385b6-988b-42ec-8140-dabf944d72ff,7/26/2015,e17ef23e-189d-46ac-8fe9-7bdb07da7316,true
a7424929-0f90-4b73-ac02-33c160ee3273,a91e8831-6c37-49c0-bbbb-f37a5a626220,67.26,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,4fa8abb1-e670-4b33-8cea-a374a97650df,11/6/2015,4b87eb88-8f77-4cf3-a3e5-5256bac6d2e4,,,true
e45b12d1-479d-4cb9-a9cc-82c91b1d6a5f,1fee063e-7375-4c15-9c8d-d530091885b6,58.51,eec34103-8b58-424e-9c50-dbb95fda7560,a60c99f3-510f-4db4-9a32-9c104ead7f11,10/24/2015,63eed96a-c2c5-4469-a125-e2625758b626,,,true
cf2d8162-6c9d-431f-acf1-7e6340c5fed3,f9bd5b23-11e0-45bb-8298-cd78320b8b6d,70.79,a60c99f3-510f-4db4-9a32-9c104ead7f11,1cc9411d-be1f-49ad-b268-261b33fd615c,6/13/2016,63eed96a-c2c5-4469-a125-e2625758b626,,,true
c43dd7ce-a01f-48aa-8c79-1eb3e9b9512d,382975f3-2378-4306-bed2-a1099d36a658,45.72,48ced9c5-8254-406b-91cd-08c43753af8a,4e831168-77f8-42bb-9a3c-a9e49cf0403d,8/7/2015,b842cc53-d212-4fbb-a1da-dbf93893856b,,,false
e8ce1740-01a2-43c4-a8e7-455b0a785c46,2faebcb1-2bb0-4487-90b2-90d53ebd29bd,3.81,1cc9411d-be1f-49ad-b268-261b33fd615c,4e831168-77f8-42bb-9a3c-a9e49cf0403d,7/21/2015,f53763fb-f425-47e6-a672-34bc0c7145da,,,false
40d0c337-6778-4246-86c3-0d19faf7e261,7152b813-dcd9-4173-9c0c-0f40f9f4118a,81.95,8c13d99c-bbf0-4a42-8486-6ae044c08795,f3b80e81-2186-4dd3-8dc3-8e93df39413f,1/26/2016,46f89d2a-ea01-4e2d-99b7-98cfda1b63cf,,,true
dce85c58-e0c0-4954-b133-63593f998335,659fea12-4187-44e2-96f5-c1c861a1c8e7,90.91,,,5/28/2016,23e2d972-76e8-4bae-9093-f9e7316968cd,,,true
0e9e6410-0abd-40ad-8141-444abfd1c516,4899e069-387e-4054-a973-05d6bc74b67a,55.44,505d2da9-6424-4b93-84f4-13b3e0ed1516,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,12/12/2015,3230d99d-68e5-47b4-83a7-6be35babd865,,,true
3b3faec4-e29b-4b42-b205-b4b5a1d1fe4e,79184c5c-b024-4496-9f00-d45504a4faab,3.85,1cc9411d-be1f-49ad-b268-261b33fd615c,505d2da9-6424-4b93-84f4-13b3e0ed1516,3/27/2016,5051611b-40fc-45ad-bae4-32b046122dfd,,,true
c206f29d-6ba1-4b38-824c-20d349528490,5964f634-b4e3-483a-8be2-43416f55eaa6,85.44,05e10dc6-14f5-4754-ba0c-ae810e944dcf,ba324145-8fe5-4871-9758-59dd78e78fe8,12/25/2015,e717f3d5-76ed-4b6c-bb31-4b63cfbf7d95,,,false
9b1fef42-20e8-4ac4-889f-ab890421b428,a89bb55a-de88-4fc4-809f-e8cf1b155e72,41.0,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,1cc9411d-be1f-49ad-b268-261b33fd615c,4/11/2016,2f142693-bcbf-4e7f-8a6e-b831a287109c,,,false
42eab55c-23b4-44ce-aed0-f2dcba0c70aa,e610511f-4247-44b3-92ab-f79fdcd32b1f,73.52,ba324145-8fe5-4871-9758-59dd78e78fe8,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,10/20/2015,055a316f-7d02-4e55-8fc1-c90617de222f,,,true
a1239272-e1b5-4e11-82b1-0bb7375f6155,15ad494b-fdb1-452e-baed-6fb823ba6cc5,53.69,,,11/1/2015,eacf1e2a-ff63-4a88-b045-2601e06d2c58,,,true
377114a9-df04-4f42-976f-1a2af43f58d6,470a3e5e-a3e6-40f7-8d96-9da2f1b36def,60.92,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,4fa8abb1-e670-4b33-8cea-a374a97650df,8/8/2015,6f308e4a-fd86-4b6f-85d9-4fb0af5464f8,5/5/2016,ebb51563-fd5e-4f4c-a05c-764b2ded3ab2,true
2f6680ab-65fb-4372-8a43-7dace5356bd5,2e595bb8-440c-4560-8009-2222d142c5d6,55.85,e6b94696-06d4-4bb5-b121-b9cce0871971,505d2da9-6424-4b93-84f4-13b3e0ed1516,3/2/2016,5db241c8-0d5f-460d-985c-4fd34748bf55,,,true
cdfcf255-c346-4082-b0e8-8725638f3812,00e40154-108f-4189-8c52-8944f5f0bc1f,8.33,4fa8abb1-e670-4b33-8cea-a374a97650df,a60c99f3-510f-4db4-9a32-9c104ead7f11,5/5/2016,d7312522-07b8-4a32-9abb-df199a6b23ad,,,false
7e475168-dd0a-450d-af03-5bb99103d110,7b91448c-0d64-4e47-886d-8f8771d29ca7,70.87,6102828f-615f-4ae4-9a0b-5b32b2fa6704,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,3/18/2016,5eb26c9f-ebfb-49a0-8bfa-8e4af26c812e,,,false
58f6bad5-9257-42a3-bcdc-bdb425902a03,a05efdcb-a5a3-4cb1-b3ec-f4e1fed59c67,98.69,,,1/27/2016,6ee350ae-f136-42b3-9382-984118907200,,,true
3c5caf16-3502-49c0-831a-c646ff99b5c0,1da13450-b10c-4026-a81a-4069dfe56f53,68.63,8c13d99c-bbf0-4a42-8486-6ae044c08795,425ca133-9723-4a1e-b410-66d5fd732948,11/23/2015,7aff27b0-4544-423e-8593-1e3b559e5e7b,,,true
8cf69547-40e5-45d6-833f-cafa86ed76af,7cf2cb5e-c0e5-44ac-a0d0-0c2a3a358356,1.67,83e5baa4-bde6-4b52-ac4a-48d319ac98f1,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,6/1/2016,bea18a8e-8eda-4050-853e-5bde0ca6e999,,,false
4d63a23e-644f-4d10-aa54-04b8fa322df3,497c6878-3f8b-4018-87c3-b80791656196,76.68,6102828f-615f-4ae4-9a0b-5b32b2fa6704,ba324145-8fe5-4871-9758-59dd78e78fe8,3/12/2016,e722e312-9cc2-4227-8b47-dcf53e71e94a,,,true
611f539f-1ca3-45f5-9d28-4684b5ff97d5,fd3e1a25-3f64-48b3-9e37-ef4f93fccbc3,72.99,8c13d99c-bbf0-4a42-8486-6ae044c08795,425ca133-9723-4a1e-b410-66d5fd732948,11/5/2015,56975ec5-3695-4342-9bd7-1494efa1afae,,,false
d1cb89aa-8005-4bce-b978-81fd2c97b48e,e46855ea-592f-4911-9698-ad8e83799a98,86.69,22ed061d-0c46-4f60-b011-0f5955e8db0a,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,8/1/2015,3030e375-d05f-42e9-b4b6-2348f3fc5743,,,false
fd0d60b4-a825-448f-a44b-8dcf0808368c,bbee4153-2852-4c2c-b784-fd42cccc1e81,63.12,,,8/24/2015,2c555dc0-d66d-4712-a10c-2360fbf5c08d,,,true
df40cf8d-6d05-468f-ab60-3701272f2153,d0d6c84c-6a27-4d55-8761-37999cfe6bed,77.57,8c13d99c-bbf0-4a42-8486-6ae044c08795,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,8/10/2015,4b87eb88-8f77-4cf3-a3e5-5256bac6d2e4,,,true
aeb8575d-d3bb-461e-a674-d029d6cdc35f,b8d3f200-5994-4edf-9487-866227c557a6,20.92,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,05e10dc6-14f5-4754-ba0c-ae810e944dcf,1/13/2016,a2b29208-9a59-4789-91c9-6c758c66f005,,,true
3b3faec4-e29b-4b42-b205-b4b5a1d1fe4e,fc23b435-a81a-442d-ad06-31a67a233a27,83.06,4e831168-77f8-42bb-9a3c-a9e49cf0403d,ba324145-8fe5-4871-9758-59dd78e78fe8,6/30/2015,d9efbd77-b608-491a-8a77-326751507735,,,true
48d7e09b-30f8-44ab-9202-26b63856e969,f26cfc79-f755-4eb5-bdba-46b8e2057142,34.44,22ed061d-0c46-4f60-b011-0f5955e8db0a,f3b80e81-2186-4dd3-8dc3-8e93df39413f,3/15/2016,fd760b05-074d-4567-9a87-9c25d302bb84,,,true
5e432810-4fea-48f5-b5e7-960e5e8b2bb3,6c02ad1b-4bc0-48bc-bd74-1df05337362b,11.66,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,12/1/2015,f1c775b5-0362-4ed9-80b3-fdcb43d7da4c,,,false
2d9cfe2c-8859-4909-bd6f-217c4c213ee3,0b7ed90a-3bb0-48b4-9ce9-5955af09638a,7.27,48ced9c5-8254-406b-91cd-08c43753af8a,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,3/6/2016,2733b3f7-5061-43d4-af6c-7068321661c6,,,false
23060b42-5667-42a7-9a05-2d42017d5eee,b866632d-663c-4123-8d06-6626898aa72e,89.42,b4ec6327-ce98-4ba9-bb9b-bc41cfb93bfa,4e831168-77f8-42bb-9a3c-a9e49cf0403d,1/24/2016,04310903-a928-4f79-a032-31fee7c02d9d,,,false
7d647d4e-2d26-45e9-9171-7b90477e1106,6463ad73-d451-482a-8db8-e3d38dc0a284,88.21,,,4/13/2016,e2be3bb0-3bf6-4047-928c-bc7153baa74f,,,false
5b6fdf4d-12c3-4f6b-b588-b39ed5e2f97a,fa524bf7-2412-4143-ba85-4e61946b38ac,54.59,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,23327e63-7100-4662-84f8-e7cc1f4faa34,7/23/2015,00890acb-7b76-477c-99cb-2d258187542f,,,false
b572d84c-4a37-4430-bc8f-fe2fd384c326,20d76ca1-e8c0-40c9-a2f1-c9853780024a,63.85,505d2da9-6424-4b93-84f4-13b3e0ed1516,6102828f-615f-4ae4-9a0b-5b32b2fa6704,2/21/2016,285f65de-bd9e-453f-99de-f89db0329b02,,,false
0ff6347e-5a4e-4bea-bd37-40fa8fba3542,b7cad368-1905-4dc7-87c0-eaf4b68a24ff,14.37,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,6102828f-615f-4ae4-9a0b-5b32b2fa6704,3/14/2016,85ed7fed-03f4-41b0-9aa5-053bfe49bcee,,,false
9b201933-a21f-49d1-9eee-3228b6fdf1d3,552cbe99-1c1e-4749-9e94-57847f8138ff,44.86,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,4fa8abb1-e670-4b33-8cea-a374a97650df,10/25/2015,ca39a20a-0a2d-4c0f-9544-4c8548c50c16,,,true
dcf15ebe-3d8d-4f71-899a-582e5a108e82,68dfb9be-f724-4b1b-bf37-19e83fe8d967,21.58,,,8/31/2015,9afe2973-7b91-4a62-bf38-06392f4f2da3,,,false
1de09ef2-05c9-4d82-8cf1-f7daaf1f1831,7131a760-0221-4b46-9fe4-f08467c61928,4.54,,,3/18/2016,ac209393-f2e3-45b4-b873-3c541b550317,,,false
9b64425e-120a-4d39-9d38-92722ac53f69,1e978c28-669a-4a41-a15e-94b2b898e02f,78.21,05e10dc6-14f5-4754-ba0c-ae810e944dcf,22ed061d-0c46-4f60-b011-0f5955e8db0a,8/22/2015,07a4a82a-e97b-488c-a431-fc7a7d9543e6,,,true
b092484f-e8ee-4c8c-9345-07c75a7fd316,76c5cf58-3703-4af0-b6e9-dccdfba80faa,83.33,eec34103-8b58-424e-9c50-dbb95fda7560,6102828f-615f-4ae4-9a0b-5b32b2fa6704,9/4/2015,3977c655-3f94-4046-8553-4f988f7ffaf2,9/24/2015,970d6fda-8887-4364-86ba-4ae303ca5a6d,true
6b631e22-2b73-4a47-a030-9f9e08e6e891,9791bad4-c3e2-48e9-9e4f-88b95c97e7ed,65.34,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,10/11/2015,d08438e7-277b-43b1-93c3-eac8b282d60f,,,false
3baf5e70-4eba-4675-99d2-6e72e0032bbf,b27005df-3076-45a8-9950-c8d037492a1f,12.42,4fa8abb1-e670-4b33-8cea-a374a97650df,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,10/2/2015,d36fe5fd-5659-4cb1-9efd-4b6491197090,2/16/2016,a76ff96f-8022-4951-bbde-2517603bade5,false
a349428b-402a-4cb7-952b-e720473b61dd,77076c37-65c5-44f2-8943-aa2c50c861ec,17.85,05e10dc6-14f5-4754-ba0c-ae810e944dcf,05e10dc6-14f5-4754-ba0c-ae810e944dcf,9/3/2015,e2b5589e-a570-4ca6-b82a-c77e6d8e09c4,,,true
40d0c337-6778-4246-86c3-0d19faf7e261,48904505-2616-4e3a-bdc0-6581ec1c7ed9,9.82,425ca133-9723-4a1e-b410-66d5fd732948,e6b94696-06d4-4bb5-b121-b9cce0871971,7/1/2015,69990fde-67ac-4c5a-9c61-cb1d2de925be,,,false
0e20fb9b-bbe2-4ffa-8979-8fcb3e2e1a45,fef6c548-d692-408c-82b4-462656ddeafb,41.3,636dbbcb-d231-42c2-b0a6-c95b9e8baa22,05e10dc6-14f5-4754-ba0c-ae810e944dcf,2/6/2016,6c9f150e-3cf3-4abe-a0c7-9fda0299216f,6/20/2016,cd371dee-70d4-4bb1-9b16-d7def31a5de9,true
d35edf44-ae6b-4d25-ab24-a5edd8d8870a,10f57d9b-f414-435f-a9b3-5ae9f7768aec,73.72,f3b80e81-2186-4dd3-8dc3-8e93df39413f,e6b94696-06d4-4bb5-b121-b9cce0871971,6/12/2016,34f6e412-7d6d-42c1-bc93-b4f1fd05bb7c,,,true
5e1baf1e-bd6a-4e57-9637-e299a1d23721,3322caa1-ec70-4bc1-9caf-3bc40d8082a7,36.22,22ed061d-0c46-4f60-b011-0f5955e8db0a,ba324145-8fe5-4871-9758-59dd78e78fe8,3/8/2016,9ec78630-5168-4ffc-8654-d93e2e6e3bc9,,,false
6f8e675f-c2c0-484b-a22e-101ed9c89a5e,eaa5ad78-9f89-48fd-8298-82157cb8b7c5,59.0,,,8/11/2015,41421619-6d1f-4700-87d7-6e1e3624deb9,,,false
e5a2b076-06f8-4322-95d0-49aa88e2289c,32b6dd3d-2ab8-4ef8-b254-81382a709011,32.72,eec34103-8b58-424e-9c50-dbb95fda7560,6102828f-615f-4ae4-9a0b-5b32b2fa6704,9/6/2015,665510ed-19e9-4d61-b3cc-2909f4afe25b,,,true
401be6be-278b-4589-80db-9418058c5f4d,52b37e13-1320-4423-aab7-2a83ca1c5e26,68.66,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,4fa8abb1-e670-4b33-8cea-a374a97650df,4/17/2016,d7557e54-0483-4387-abff-7e35eb8de53d,,,true
c012218c-f595-459a-9f7b-0561a9592d13,4ff6a99b-d2bc-4b6c-b180-b05b68756188,34.31,f3b80e81-2186-4dd3-8dc3-8e93df39413f,e6b94696-06d4-4bb5-b121-b9cce0871971,5/21/2016,0d834000-1de2-43d8-a1bf-9b9bd6896bd3,,,true
02d6c046-e52a-4511-952d-ca399ad486e0,102d5da5-97aa-4e23-88db-2a1a91cc308f,23.26,505d2da9-6424-4b93-84f4-13b3e0ed1516,f3b80e81-2186-4dd3-8dc3-8e93df39413f,11/11/2015,126ed9b2-0122-4b9d-abfa-15a40a33e619,,,true
749479a6-b2d3-4f64-8284-b243cc73ed6e,b84b26b1-7faa-4459-b93e-05fa8e334b54,98.04,05e10dc6-14f5-4754-ba0c-ae810e944dcf,8c13d99c-bbf0-4a42-8486-6ae044c08795,5/18/2016,3cc21c09-d6d0-4723-ab58-192d557f34f1,,,true
9f27380d-ba64-4914-a184-02e5aba63385,51bba42e-c5ac-4f69-a67e-8d49c531373e,35.14,eec34103-8b58-424e-9c50-dbb95fda7560,8c13d99c-bbf0-4a42-8486-6ae044c08795,7/13/2015,24241fa0-973a-4c86-803d-33aa0f3c0844,,,false
e51fa5ea-ae95-4468-804d-d489bf5ae8f7,aa125405-e651-44e4-bebe-293e1d0c05b5,15.99,ba324145-8fe5-4871-9758-59dd78e78fe8,505d2da9-6424-4b93-84f4-13b3e0ed1516,7/26/2015,bd23c0d4-9c39-444a-ba8b-968cd34d389c,,,true
cfd1af67-f898-48cf-9e5d-16630ee94017,85931aec-0e3e-43e6-aef1-fb06b1e2e46f,16.29,6102828f-615f-4ae4-9a0b-5b32b2fa6704,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,6/13/2016,325a9b96-2e81-4064-b332-102aaca8b36c,,,false
b33ff6e6-59ef-406b-8865-5f33ab7d96d6,91fd4b1c-43dc-47de-8ec7-1ca36daff8bb,84.39,,,11/12/2015,d2e22723-5b86-4ae7-94de-74c86fd3312c,,,true
c43dd7ce-a01f-48aa-8c79-1eb3e9b9512d,b386509d-87c4-4e88-9575-f3de24a8e9df,35.38,6102828f-615f-4ae4-9a0b-5b32b2fa6704,f5ce237e-3dc7-4566-8ae4-8facf9bb887f,3/13/2016,153df089-8552-466c-a8b5-e732e8d8c0c3,,,true
66a247a5-36c9-4949-b94b-a4bdc64a711d,3c8af477-af60-4b08-99b5-5b252a459183,62.6,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,48ced9c5-8254-406b-91cd-08c43753af8a,3/15/2016,870ffba9-36e9-490c-b5ce-a821dd52dc68,,,false
598e2caf-bedd-4f71-ae64-37397565676d,177aba60-31d5-4819-b725-4ab67f974621,30.53,23327e63-7100-4662-84f8-e7cc1f4faa34,4e831168-77f8-42bb-9a3c-a9e49cf0403d,7/17/2015,dc6abe2b-0661-40a9-b040-e1f1001dbaa0,,,false
1d40d8aa-593b-41a3-97a3-3c0d3b8d4396,21f23484-1373-4eaf-8525-2afb6250e8b8,2.64,8c13d99c-bbf0-4a42-8486-6ae044c08795,505d2da9-6424-4b93-84f4-13b3e0ed1516,10/31/2015,c3d8addd-b65e-4911-bb90-2edbca898895,,,false
b57980ab-d5ff-443a-8be6-4bb396d480a9,815d2b6b-9700-47d1-944f-b39fdeb6bb56,89.2,6102828f-615f-4ae4-9a0b-5b32b2fa6704,e6b94696-06d4-4bb5-b121-b9cce0871971,7/14/2015,4ef7ed77-c332-456a-b6d3-a923051790c9,,,true
c065f8a1-b17e-4263-9a20-ae5f701f6e73,2ca4d227-358d-4466-8b19-0b74b0e06b5a,16.13,05824ecb-19b8-4b20-bb02-1f08cd77fa6c,425ca133-9723-4a1e-b410-66d5fd732948,1/14/2016,8fda6044-6aaf-40fb-8e35-d3c162d79423,,,true
b853062c-b717-4d27-b874-f9f62e6698fb,ec19d31c-14c9-4b63-89c0-f8f10c387013,12.15,,,8/8/2015,31672f6f-8bb9-40cb-9f0c-537372be1ce2,8/20/2015,3cadde19-696b-4749-a3a5-fa715989528c,true
eddd7355-3cf4-4f5a-a9c1-0abbb9fbc59e,36285bfe-1a19-4775-8b5a-228755feae99,62.84,23327e63-7100-4662-84f8-e7cc1f4faa34,c22d86ab-663d-4d91-bbb9-0670d50aa3b1,4/24/2016,90fc35f5-76e2-411d-97fc-f272e3cb5f5d,,,false
