product_id,available,always_available,stocks,available_from,available_until,available_day,open_time,close_time,created,created_by,updated,updated_by
ff54efad-1888-49bb-852f-aa54d476c30f,false,false,77,12/3/2015,11/17/2015,,12:42,23:43,12/24/2015,69125073-84b9-43cf-a5de-c39f377f87f7,,
8d11906b-546d-4536-8e07-7fc222405dd5,false,true,63,8/2/2015,11/8/2015,,3:35,8:39,11/3/2015,12511b79-9dc9-46a0-91eb-014c02de1677,,
a5c30527-9f4f-4cd0-9789-45e28562d09e,true,true,48,4/20/2016,3/13/2016,,15:41,15:30,1/7/2016,394f0f53-0a91-47e2-b369-3079fe00d68d,,
9b71e26a-3ca4-443a-aeb8-d7004144c3ad,true,false,77,4/21/2016,1/7/2016,,21:56,21:44,9/8/2015,c44a8f52-13e2-48e5-97ef-bab534824fd2,,
947af586-217f-4cfc-ac80-6c9d1ccc8715,true,true,52,8/30/2015,6/18/2016,,4:39,6:52,7/21/2015,fc467316-190b-4e98-a39e-d461cd55d3c5,,
c8a247d8-b783-49e7-ac08-a84beebae52a,false,true,68,4/24/2016,10/29/2015,,20:54,3:33,7/6/2015,741a5710-9579-4bbd-b161-568928a00dfc,10/28/2015,6513810e-59cb-4c5f-9c8e-5d3869723257
f6164b08-6ea0-4ac5-ba46-2186634a7e9d,true,true,72,3/10/2016,5/15/2016,,22:33,11:00,8/14/2015,bb3f5b13-2d12-4e6f-9236-dcbb36baedec,,
7edfc4be-3792-4a24-96a4-575f3ec5bd4d,false,true,60,11/15/2015,12/31/2015,,17:27,6:13,6/19/2016,dbabbb07-a93a-45a5-8048-01e2f2b806c5,,
9ef1dbeb-bf42-415c-85fa-fb1ab69888bb,true,true,95,5/21/2016,7/15/2015,,22:05,8:25,1/9/2016,1584e3f0-ecb1-4068-b4e8-e8f82c4b9e72,,
24ee8e41-cfcd-4ed9-b048-ff55d927afb9,false,false,43,1/25/2016,10/14/2015,,17:06,7:51,1/26/2016,c099c931-06c9-4318-bfc3-e0a724ddd087,,
8fe362ce-af13-416d-8aaf-9059aedce7d1,true,false,90,8/21/2015,7/13/2015,,4:21,0:34,7/28/2015,9680f682-0e02-47ec-b5c6-e6db7d286dc6,,
3e705fe7-00a7-4eca-a337-3f72ec9bd11f,true,false,73,9/20/2015,3/10/2016,,9:53,20:01,2/6/2016,69eb6d81-3cd1-462b-aabd-736b50a5130e,,
f9606b32-f0c2-4a37-9f47-20061c6fd018,true,false,35,1/14/2016,3/31/2016,,0:37,22:01,11/19/2015,394f0f53-0a91-47e2-b369-3079fe00d68d,,
7fa494cc-a706-4508-9e2b-8931562551c4,true,false,53,1/20/2016,7/17/2015,,2:49,14:52,9/19/2015,39b85a71-f15d-4d30-8281-5a578a0b5081,,
ca3c2977-baa4-4f76-8f03-967a4746b140,true,true,87,2/16/2016,12/19/2015,,10:31,21:33,8/4/2015,b82d56e8-e31c-4603-a851-0fbc683de20b,,
d7a578d8-9ead-4eb4-bd95-65453b26b4fd,true,false,14,10/13/2015,12/25/2015,,14:37,14:52,12/17/2015,7faec3aa-d616-4f96-ad99-306defd3c4e9,,
30d890d9-ad89-4914-9ded-dbe690939f43,false,false,86,2/1/2016,10/30/2015,,17:38,16:11,4/7/2016,9b5e6466-9c31-4602-ba4d-1b43166c6411,,
5d60a55e-e860-4671-93cc-953df767a58e,true,true,30,5/4/2016,1/26/2016,,22:57,12:12,8/29/2015,e17ef23e-189d-46ac-8fe9-7bdb07da7316,,
27216b27-67a7-4cf4-9797-8f20eb5505f9,true,false,62,2/2/2016,10/26/2015,,13:59,19:00,5/8/2016,eacf1e2a-ff63-4a88-b045-2601e06d2c58,5/19/2016,4228cc5d-1085-4f14-b4a4-d0ef55f4664a
1982a413-d63c-47c2-bef9-7b54e99824f9,true,false,78,10/28/2015,7/1/2015,,12:04,19:54,4/18/2016,e8d5bc64-93a7-44b8-94ad-9dc61133ff66,,
b5ee360d-3ac2-4f2f-845d-c6439bb9eae4,true,false,22,4/27/2016,6/14/2016,,5:22,8:00,8/9/2015,5eb06c50-8fd0-4aa1-aa2e-3fe84d280695,,
bb76c9fd-045d-4f22-a576-7c6233b51711,false,true,8,5/8/2016,9/9/2015,,21:21,8:04,6/9/2016,b5ab7819-0ad8-4324-9f3a-37a69d7c2eb1,,
8095d909-1bfc-4121-9dca-84a50e429b13,false,true,5,6/28/2016,3/13/2016,,19:11,8:57,10/12/2015,88967a1a-5b47-4856-b66e-33a82e543355,,
7c1ada73-4c74-4b8a-aff2-d742af9e1e70,false,false,46,9/26/2015,2/11/2016,,15:11,5:44,2/11/2016,e717f3d5-76ed-4b6c-bb31-4b63cfbf7d95,,
a9a8d6be-0fe6-4d5e-96c6-998b45063852,false,false,36,1/16/2016,7/25/2015,,5:15,22:00,7/29/2015,681af2e8-dda2-4d3d-90f9-df0fca88d14f,,
c33ba76a-a6e8-425e-b8dc-d07d87281ed2,true,false,77,1/18/2016,7/5/2015,,23:20,0:00,8/26/2015,b08ee019-3326-4f59-b1f7-c1007ef1be28,,
480f995e-8625-4dc0-8cff-dfccf202502f,false,true,2,2/25/2016,10/9/2015,,20:47,1:56,7/20/2015,63f454b6-650e-4971-95b5-3b04f76243c8,,
4323d564-30d6-455e-a1f8-b56e6511d249,false,true,2,12/11/2015,4/1/2016,,2:27,23:37,6/10/2016,f50fcd1c-5f5e-4430-a1ad-bad7b936cd37,,
c993f81f-61ae-4f67-9ebd-ad146e75a1b2,false,false,59,11/10/2015,6/12/2016,,23:31,22:14,2/14/2016,b32a0aad-a9c5-4751-8728-5cb2e773b1d2,,
99b39f6f-2605-4419-8d29-931e151465b3,false,true,17,7/14/2015,7/4/2015,,3:05,16:11,8/30/2015,ffd69a93-465b-4b3b-bc74-5e02c4cf24cc,,
641c6b43-c82c-4e0c-a5c9-1b8d7d40b023,false,true,69,7/3/2015,1/31/2016,,1:27,17:04,2/27/2016,5a16f937-8981-4d4b-bef1-dbbf7e2ca6d1,5/19/2016,b9a33043-bdd0-4637-ae2e-9b23d33d42df
e1b00d71-9a22-4d50-a0e5-e492cfe8fcc8,false,true,30,7/1/2015,7/28/2015,,8:43,4:54,7/17/2015,82d87c25-4c2a-457e-a447-ec161726714c,,
5271e108-cfef-47c3-a9f9-5951702c0e57,false,false,62,10/22/2015,5/24/2016,,14:31,2:12,9/13/2015,ba07cb47-3372-4cb5-b7a8-4b4b9d7c6780,,
d2cef08d-12e4-469b-a55d-5dc2a7428c7b,false,true,30,2/22/2016,7/19/2015,,11:57,19:43,11/12/2015,b8c9a69f-96b5-4b8e-baa0-8c49918573a9,,
57ce3fee-a8a3-4d05-b4ce-c392a56bdcd5,false,true,56,11/12/2015,5/17/2016,,2:13,16:24,1/6/2016,2615be02-6154-4153-95b8-b9337aa1e4a2,1/1/2016,7f8d8717-71f3-4ce1-b99e-af5e2ff9ed78
5987fd18-28d6-47c5-ab57-b27df20012e7,false,true,86,11/12/2015,8/18/2015,,12:32,17:22,6/11/2016,2766b1f2-0507-4c57-8489-a1e473e9c7e3,,
86c05221-f1d0-4e60-8e71-53421ff5ffcf,false,true,30,12/20/2015,4/4/2016,,21:08,13:35,12/10/2015,5c7189f7-856a-408e-bd85-2bca2c7a950e,3/25/2016,90753af5-5ff8-4bfe-a427-b8f928754215
645b1409-1855-4a7c-9022-f18d7907969d,false,true,50,3/5/2016,3/4/2016,,10:38,7:27,9/2/2015,a9ed9c46-dabc-4017-aace-79b5aa5e10a5,,
36264082-024c-4fc0-86da-c6d0eb2f3be4,false,false,63,5/16/2016,1/26/2016,,11:35,15:42,8/11/2015,6d98e270-4fa2-417d-9325-0e6f0cdf7a81,,
ac3a34bb-9fc4-4197-8a35-a9ff961e612e,true,true,35,2/13/2016,6/29/2016,,7:29,18:47,7/13/2015,11cc77d7-d50c-438f-9d0d-19d7c5b6d5c5,,
d93c63ce-add9-4622-8d69-d5a96f045836,true,false,11,6/25/2016,2/9/2016,,9:58,16:39,5/10/2016,9f6268cd-39bc-48e9-bde9-5b594e8a0e90,,
f36b2a62-bc6d-40b8-bafa-e0460de5496e,false,false,54,4/11/2016,3/9/2016,,17:00,22:03,9/25/2015,9e82e0d4-dfe8-4d03-8868-3260f19f1d66,,
2afc549a-a9a8-45bd-8733-909b591e105c,false,true,63,3/14/2016,9/22/2015,,13:13,3:39,6/17/2016,1f60730b-407e-49a4-8639-b3ebd0ae2c73,,
2ef38f4a-bd7c-433e-b573-c45f7a73dde5,true,true,8,3/4/2016,1/16/2016,,12:26,22:24,5/13/2016,cbd87c66-3f24-4d29-a1e9-f75b30b04a97,,
994a5f41-1b13-4726-b237-fc655938020d,false,true,25,7/19/2015,7/13/2015,,7:04,12:29,1/29/2016,cc6d7b16-39b1-4f17-91a9-4bc7dc281777,,
ef2955bd-26b6-4c40-8d5a-755726489c62,false,true,82,5/26/2016,9/28/2015,,21:13,20:02,12/31/2015,831bacf0-26f1-4467-9758-29b9002fa61e,,
68a8b4df-a299-41ce-8499-af314324e796,true,true,59,12/20/2015,8/26/2015,,1:15,4:10,7/17/2015,bb8f1db0-e82e-4db4-abb7-f63ec7358059,,
f0c947cc-edf9-4847-a5a6-ad50d7fb4716,true,true,53,10/25/2015,10/21/2015,,8:42,8:14,8/20/2015,2766b1f2-0507-4c57-8489-a1e473e9c7e3,,
eac79847-affb-422b-9ade-85c9ccf66a8a,true,true,64,4/24/2016,9/9/2015,,23:15,18:03,7/25/2015,df60449e-43ba-4978-b596-7dc335e831a8,,
3e3a9992-eb30-4350-bcd6-7a10ad120c66,false,false,9,10/14/2015,12/28/2015,,8:29,8:28,2/15/2016,1c43e57b-4730-4948-8025-2ee192b0893c,,
6b0326cc-5f7a-4ec5-bec3-1c28d0ce9de7,true,false,75,11/19/2015,9/14/2015,,2:39,15:19,5/16/2016,9ff45ffa-cf04-44af-b3d9-02ecead11bf2,,
30f60286-6a73-437d-8f05-13ff3ded6df5,true,false,65,4/29/2016,12/25/2015,,2:37,23:06,2/26/2016,dc6abe2b-0661-40a9-b040-e1f1001dbaa0,,
a9e00762-975b-4ab5-9a92-36904ced314c,true,false,93,1/8/2016,10/18/2015,,9:14,10:02,10/17/2015,a0579172-18ee-4202-8b88-307c54c5d20a,,
28206d36-5b90-4ee2-8a08-44b3c84dee2c,false,true,49,7/7/2015,6/30/2015,,2:11,3:02,2/13/2016,9c0fbe43-0f29-4b8f-9a83-e07b8e189366,,
871ffe56-3f73-40a8-86bc-33a199639daf,false,false,17,6/20/2016,8/11/2015,,18:43,3:10,3/8/2016,50556e2c-9d36-40f7-8b3f-3dae0f20657e,,
4ae4bef6-d9d6-4df2-9c35-f53bc0dfa942,false,false,88,10/10/2015,11/30/2015,,12:23,10:32,6/2/2016,cc6d7b16-39b1-4f17-91a9-4bc7dc281777,,
65bd3178-9cf7-4518-bbe1-445aa97b197c,true,false,14,10/13/2015,1/29/2016,,17:33,12:48,9/30/2015,beaaa9b7-4688-488d-9e79-6af8a268d92b,,
7c9f1b0a-38f0-42f6-875c-123ae27d602a,true,false,78,6/7/2016,8/17/2015,,1:44,23:09,11/23/2015,a32f19e7-7268-4bd3-ad6f-36796840478a,,
9f947a37-2603-4ed0-9fd8-55c215b164b4,false,true,98,7/21/2015,11/3/2015,,1:46,8:04,6/19/2016,91d8e8bc-9012-475c-b2f6-828305d5b186,,
aecb982c-6386-4e94-b32f-d97a3909e3e1,true,true,40,4/28/2016,5/12/2016,,22:13,16:47,10/11/2015,16077de5-1342-4f08-b95d-194c6f78804c,,
488370f7-1f37-4f5f-afe8-807455ac4c22,true,true,80,9/22/2015,9/27/2015,,1:16,7:28,3/10/2016,b2d67f7a-8008-43af-8a51-a57060236af3,,
4b684fd1-6536-4ea0-a089-2e517145d3c2,true,true,48,1/1/2016,3/18/2016,,1:16,7:48,3/12/2016,1519371e-2152-434d-8650-5b8efcc8f411,,
f67b2183-9a13-4413-bb3a-5bfd39f77d44,true,false,64,8/14/2015,11/21/2015,,3:14,9:43,11/14/2015,c099c931-06c9-4318-bfc3-e0a724ddd087,,
4756ba5d-79b1-40f5-b553-f51a63944e8b,false,false,32,5/23/2016,1/30/2016,,22:13,19:47,3/7/2016,b79af17c-a819-4651-a301-3ea475bfe001,,
cb7180f4-8a70-40d6-a85e-20851cece92e,true,false,8,2/18/2016,10/11/2015,,3:08,1:24,3/6/2016,34632be9-bef5-4861-b46e-216eb326c054,,
bde55a71-60a2-40cf-ab09-ca785dfaa100,false,false,99,4/11/2016,1/5/2016,,20:57,18:25,12/24/2015,0da307e3-eff5-48b2-8dce-f257af6848eb,,
c879e6f7-de47-4fd3-8fe7-a48c40c227be,true,true,50,10/13/2015,6/4/2016,,5:21,13:44,1/19/2016,2d8615d4-b3e6-4f43-99e3-1e3a581c2f8a,,
40b91c12-9936-4d12-b2cf-f5320a0c05a1,false,false,50,2/3/2016,6/4/2016,,5:04,6:57,12/6/2015,84ba5421-7859-41f7-b468-2a47f6a30365,,
44e03951-abad-45c4-958b-16dcedcdb20f,true,false,35,2/24/2016,12/27/2015,,10:49,0:14,10/8/2015,041bbc7e-0957-4279-9105-ad577963f64a,4/14/2016,0d1c61b3-c066-4384-af11-63f5f0aa76c5
227854e8-236e-47d9-bd5e-d02935a57a95,true,true,89,8/16/2015,9/3/2015,,23:22,3:46,3/22/2016,c7c6a6eb-395d-43cb-b5aa-6cfa2afe03e9,,
169d01ad-3880-402c-aa39-f8b88f997d48,false,true,95,12/15/2015,3/30/2016,,8:54,9:12,7/15/2015,3a0028ba-cc61-4c25-9f0e-c35913ee24a4,,
a1677e4e-fa5a-4c03-ac28-2febe763a6a3,false,false,99,8/24/2015,9/9/2015,,13:16,7:53,7/31/2015,6e6c772f-c06c-48fe-8020-97e5ad66862c,4/10/2016,900ade93-e17e-4ea4-b437-844cb09170b0
caca99dc-a3c8-4062-a2db-6057c79666c0,false,true,7,2/7/2016,8/29/2015,,21:33,2:17,6/4/2016,0d1c61b3-c066-4384-af11-63f5f0aa76c5,,
b86b03ef-bb75-406b-b671-72158984a522,true,true,76,11/12/2015,12/29/2015,,1:55,18:47,12/9/2015,877224e1-9f55-4144-86ac-c54c8349679c,,
54825e7d-84f1-42cb-9c41-a344541faf57,true,false,35,12/19/2015,11/22/2015,,0:01,10:38,10/29/2015,7c6770b0-fdde-4fab-ac62-4d1ae010aaa1,,
16033442-4890-4fff-a078-e191b335efa0,false,true,76,6/5/2016,3/3/2016,,20:57,14:03,2/20/2016,6e6c772f-c06c-48fe-8020-97e5ad66862c,,
7d931239-6d91-4d79-8119-858b7e6ca43e,false,false,30,1/10/2016,9/20/2015,,22:59,7:55,1/30/2016,1a678990-9cef-4b79-b15b-013523b8ca3d,,
6f6217c6-c303-4025-bfab-1b97f4174200,true,false,53,7/8/2015,4/10/2016,,19:55,15:07,6/24/2016,35032526-661a-4b26-9dc0-96ddd13121f1,10/7/2015,9410a698-18f8-41a6-a7c0-8a89ba367439
7c7aa2ee-7ac4-47ff-8fac-69f380143718,false,true,84,5/26/2016,3/15/2016,,11:28,2:49,3/23/2016,b79af17c-a819-4651-a301-3ea475bfe001,,
58dd46f4-f2b6-4c65-bacb-a44cafd07e63,false,false,24,7/1/2015,12/2/2015,,10:31,12:49,2/12/2016,53a4f86c-9bb0-4cd1-b58c-9373ebf677f3,,
2bf363ba-0161-4954-9fe6-32db133ec913,true,true,69,2/4/2016,10/12/2015,,18:41,17:21,3/29/2016,a79814c0-cdda-417c-880a-dbad07cded38,,
5f71669f-5873-4f1e-8510-d00f34b5d7f3,false,false,78,9/25/2015,2/20/2016,,8:07,21:14,12/29/2015,1e3c7bc1-9d93-454f-8329-924a13d566ff,,
8f577e77-3445-420c-ab38-795ba0fc351b,true,false,66,7/12/2015,12/2/2015,,15:33,6:37,4/29/2016,34632be9-bef5-4861-b46e-216eb326c054,,
514ab8b6-8248-4cec-9267-eaefb2e391af,true,true,98,10/4/2015,10/16/2015,,10:18,1:18,4/26/2016,324f194f-7ecf-42cc-b657-95461dfdc12f,,
6e2d9dc7-6b73-4d4a-ab1b-f0abb89f509f,false,true,58,5/8/2016,4/7/2016,,12:50,0:09,10/24/2015,9b5e6466-9c31-4602-ba4d-1b43166c6411,,
f9e4850e-a092-4071-8532-9449b9c5997b,false,false,39,9/15/2015,2/14/2016,,12:15,18:55,5/9/2016,a1be3832-c05f-4cbc-873c-d1a23cec31e6,,
e7c6d2d7-3d34-4312-96f3-9d823e961e9b,false,false,59,2/19/2016,7/28/2015,,20:37,14:38,4/9/2016,82e0f062-43bd-4db7-8533-092ba66c7e34,6/2/2016,1e3c7bc1-9d93-454f-8329-924a13d566ff
0a337c64-dac8-420a-8dfb-efe8bf58f462,false,true,83,3/1/2016,1/26/2016,,4:43,20:00,1/19/2016,dcec7c74-7401-484f-b824-e360ef9f154c,,
24e3485f-fa43-4e0d-b869-ade9729d7836,false,false,99,4/30/2016,5/17/2016,,0:11,2:23,4/2/2016,04b88d70-666c-4587-a61d-3c0d46d60740,,
2ea55340-48e6-47e7-b9eb-e4454ee3a5d4,true,true,93,7/29/2015,2/28/2016,,8:27,11:30,4/11/2016,0c5c0fbd-cedd-4e95-a5db-cb23b1b288c2,,
daed6127-191e-4a13-86ad-54cc99c5ca8b,false,false,14,11/9/2015,2/8/2016,,1:33,16:25,2/27/2016,baf2e6b5-f114-420e-844f-79ac0d3f820d,,
4d8cc6dd-a3f4-4dfc-9b1d-0ef29f8b43ed,false,false,47,8/21/2015,10/12/2015,,0:23,22:40,11/2/2015,e717f3d5-76ed-4b6c-bb31-4b63cfbf7d95,,
f7dce85c-4635-42d7-9756-13ce3a2e5609,false,true,41,3/7/2016,9/7/2015,,8:21,6:51,6/1/2016,d16de4fd-12f0-4b14-a90e-cc566b3a9c3b,,
60e752a6-91e0-4dc0-b729-3c611995af41,false,false,51,8/10/2015,5/9/2016,,16:49,2:38,12/5/2015,90a22c45-4678-40da-9430-badfecb6b3aa,,
4ec41a74-e985-43e7-8ecd-7f87415e2e51,true,true,12,4/26/2016,5/29/2016,,7:14,17:18,1/20/2016,733c1591-fa9d-4db2-a0e8-c1152da16238,,
1591c48e-2def-4aa2-b689-b056e953ff84,true,true,38,1/8/2016,11/11/2015,,18:53,20:53,5/26/2016,24241fa0-973a-4c86-803d-33aa0f3c0844,,
4660dfe7-9e1e-41a6-948e-ca790ef30f04,false,false,13,7/26/2015,4/13/2016,,13:40,22:14,5/30/2016,85fa4b37-d4af-4185-8947-498fe5c6ba14,,
f7f504f7-3b9b-4290-af55-1d15b9851009,true,true,35,5/22/2016,3/6/2016,,18:48,11:46,10/31/2015,c44a8f52-13e2-48e5-97ef-bab534824fd2,,
b17d46b6-a8e3-41c8-a1d2-9d48f650df48,false,true,49,11/11/2015,2/22/2016,,9:09,12:55,10/18/2015,0582b96a-ae01-4889-8526-2e8b5c29ed72,,
aae1317a-49dd-4990-aa04-065e3b5f9cb7,false,false,96,7/13/2015,8/28/2015,,18:49,19:38,9/4/2015,76b02e18-87dc-4cfb-9122-c0d07915a047,8/24/2015,0e72e89c-1393-4259-9898-42888491c0a5
0ae78913-4a13-4cdb-9694-9951e09eb1cd,false,true,98,12/4/2015,5/22/2016,,5:02,14:51,8/13/2015,2d8615d4-b3e6-4f43-99e3-1e3a581c2f8a,,
d14e3497-eaf2-448a-9a49-a6a920126048,false,false,66,3/24/2016,7/17/2015,,3:01,21:38,1/11/2016,32125e08-b0e7-4ca7-86fd-476401fc62e8,,
d4734229-ca4f-4476-8e3f-f061d71704ed,false,true,66,12/30/2015,6/20/2016,,19:44,7:03,10/24/2015,2c555dc0-d66d-4712-a10c-2360fbf5c08d,,
6568f2de-db1a-4c61-b42d-8c0f45910f84,true,true,83,11/10/2015,11/25/2015,,18:27,20:58,2/27/2016,7cdc4926-d6c2-4881-9383-d1c694854390,,
30b56817-65ac-4453-a900-fe5a0fb393d9,false,false,11,10/25/2015,10/31/2015,,19:15,23:16,2/10/2016,9b172373-a078-4588-b837-e8ac59a27d42,,
9a360fba-86f6-4acb-9aa8-f0f37affb4fd,true,true,93,9/12/2015,9/21/2015,,15:31,1:09,8/4/2015,a8cd1bdb-3b7d-481d-9ed1-770a30a47cbb,,
220ae4e5-1bbc-44b5-abaf-ffcc4a749b8e,true,false,96,4/12/2016,11/3/2015,,23:21,4:43,11/23/2015,45b009db-2af7-4fc3-9bac-3135b6c60567,,
1b61c731-237f-4663-b083-ea6de74a004f,true,false,7,1/25/2016,3/25/2016,,20:45,19:42,10/8/2015,71c61bc1-df59-4d6a-9374-c6e1787197c7,,
c605bd24-e04e-4dce-b17b-efd00f66e8bf,false,false,83,7/30/2015,3/12/2016,,7:48,7:46,12/5/2015,61389b61-f28c-48b9-b557-ba1d70b203d3,,
8d8b514e-247d-4809-a3a0-5f3f53dbb9f8,false,true,30,5/11/2016,1/26/2016,,15:59,15:25,2/2/2016,340425e5-7e94-48d3-989d-28f3479ca8ee,,
451e60eb-c249-4ac6-ae73-cad428ca39aa,false,false,90,4/12/2016,3/20/2016,,15:49,11:43,7/28/2015,5b805a44-afe1-41a1-b059-b2c4b0855873,,
eb88351e-0d89-4315-870b-cdc4ba0a00bf,false,false,47,12/22/2015,4/6/2016,,13:26,9:53,7/5/2015,542c8347-fe3a-4b30-9697-cbe3514ef9a0,,
19ea1916-7891-4254-9e75-7dd26548dd85,true,true,96,10/14/2015,1/17/2016,,22:28,4:02,7/30/2015,0e72e89c-1393-4259-9898-42888491c0a5,,
fa13ca6d-d611-4d23-810e-4fff48c4c402,false,true,40,1/22/2016,8/30/2015,,22:05,2:45,2/10/2016,638e6ee1-c3ae-41b0-83ed-5a57dcb702ca,,
76ee6361-cfef-4f48-a4cf-8a4bcc187b52,false,true,100,3/1/2016,2/15/2016,,14:31,14:55,7/6/2015,ce245a18-a926-492f-b533-3f7ef1212195,,
add59d19-90c4-454d-aa2f-79234d913291,true,false,75,12/9/2015,5/31/2016,,8:48,15:34,12/19/2015,01872acb-c4bf-4a8a-8560-e9d15775d8bd,2/18/2016,1519371e-2152-434d-8650-5b8efcc8f411
0cfe5f8c-cff1-42e6-a08b-328a1783827b,false,false,17,8/9/2015,5/19/2016,,3:50,0:49,2/27/2016,baf2e6b5-f114-420e-844f-79ac0d3f820d,,
340fc4f5-3863-4a66-b3ce-2aec36ed12cc,true,true,18,10/4/2015,4/22/2016,,6:01,6:37,2/10/2016,71c61bc1-df59-4d6a-9374-c6e1787197c7,,
dcb855da-a62f-49a1-a61a-43b800c322ec,true,false,22,11/23/2015,5/13/2016,,15:36,12:33,4/6/2016,b82d56e8-e31c-4603-a851-0fbc683de20b,,
3b9c555b-861a-4272-b365-118d366b6b68,false,true,38,3/9/2016,1/6/2016,,11:13,5:12,1/26/2016,a6197e07-6406-430d-a799-7084d2ed1623,,
2f06b1eb-2ed1-4baf-8577-de0482747837,true,false,98,10/26/2015,10/10/2015,,2:58,6:04,7/9/2015,fa423505-42f0-4dca-b004-f04ee3535dd4,,
11bf413a-019b-4a73-b851-adf37ffd8f4d,false,true,80,11/20/2015,2/9/2016,,8:12,11:32,4/15/2016,ee9bfdc6-5ec3-435f-a21a-62c1a97ac23f,,
4b24285d-87d3-4112-96e2-140b3a3d87f7,true,false,89,6/26/2016,1/14/2016,,5:41,21:07,12/17/2015,83cba578-bfb9-4c9b-867c-a872736e8c86,10/17/2015,fc93e141-dbf3-45e9-82ca-fa477144994e
f0eb6b83-caea-4d4b-a078-00df4ace5421,true,false,68,3/6/2016,8/17/2015,,19:11,12:14,2/29/2016,0c528267-2147-465a-a968-b852b4363400,11/11/2015,02086cd2-5a72-4ccb-9c05-6789bd306e0b
40eabdd4-136e-4050-9858-ab9c11f22c23,false,false,70,7/8/2015,3/30/2016,,21:37,7:39,1/1/2016,ae84cd3f-8569-46d2-93eb-9362ad1bfadb,,
f3add87f-ba51-4aa2-9e5d-e9a48bc608ec,true,false,21,4/30/2016,6/19/2016,,0:18,6:23,3/2/2016,69990fde-67ac-4c5a-9c61-cb1d2de925be,,
aa81dea0-ed7b-496b-897f-ac18daaa61dc,false,false,76,2/5/2016,1/7/2016,,23:28,17:46,8/14/2015,8759af77-1c95-4ff1-ad21-7e84af0f5fc0,,
a0d95430-c32e-4533-81df-2f3b8b80f0ab,false,false,25,9/30/2015,7/26/2015,,18:28,17:28,1/19/2016,935d53c1-6e38-4db2-9ae4-ad95612384ac,,
3293c37c-036a-48ed-8efb-41ed67ab9161,false,false,93,6/24/2016,11/12/2015,,19:04,8:40,3/19/2016,fa18c730-8cce-4d46-914d-e52b5bb0488f,3/22/2016,1a1e0a07-6f12-44e7-bd92-7ea26a60a363
cb76e461-73ff-4807-8646-6a5c0d0e9fa0,true,true,88,11/3/2015,7/15/2015,,9:00,3:33,7/31/2015,721a8028-487b-4c3f-b856-ec77011100bd,,
37b33ed0-767d-4162-986f-7875cfff0ffc,true,true,72,4/22/2016,10/27/2015,,10:41,23:41,10/26/2015,cf120cbd-8440-4a49-90d5-74c10045f83e,,
1f9aaaca-da46-48bf-8b9e-04f50d5ddbb6,true,true,69,12/18/2015,1/29/2016,,23:06,2:22,12/9/2015,24966749-59f7-42c1-992d-3311b30364bb,9/10/2015,1a7857d7-d1f8-4f81-a473-9b7e37b85e8a
673fecb3-ba05-4a1e-9ca9-05e1814f8647,true,false,59,1/10/2016,9/8/2015,,6:02,14:51,4/5/2016,58010162-1ee9-4555-aa05-77ad0481f722,,
f6a6eb65-cd1c-4cf9-89ae-a2cc81b1c264,true,false,59,6/23/2016,12/13/2015,,2:33,4:46,2/21/2016,059709ab-805e-40ec-99ba-91a9cf3284df,,
4e22cc93-bc83-4c8a-a748-bf9230596e4b,false,false,96,4/1/2016,1/17/2016,,14:28,9:59,12/28/2015,ec9c2878-f61c-4a26-b487-f041f31c87f1,,
c9c9a3c6-5ac1-4928-a418-69b27b88b460,true,false,8,5/29/2016,6/15/2016,,4:03,0:51,8/12/2015,3b9b3ca7-be5a-4704-9a2d-69cf2db6265b,,
a0e53c8b-5f63-4dc7-ab85-282e0c3ff6ed,false,true,46,5/20/2016,11/22/2015,,2:56,4:46,7/3/2015,eacf1e2a-ff63-4a88-b045-2601e06d2c58,,
356ca750-044c-4a22-903d-3bf9e9cdbab3,false,false,27,5/26/2016,12/7/2015,,7:16,10:02,6/22/2016,4fe1e9b8-0c25-446b-bf79-24462b6623f5,,
d2cfcc16-d1e5-4759-a993-1a079a70adcd,false,true,34,2/11/2016,6/23/2016,,12:27,1:13,9/25/2015,657dd8ab-a588-4193-b6a4-18e7b60b3b12,,
20541553-f0f9-4a0b-af5f-cccdca34fc5d,true,true,44,4/3/2016,6/7/2016,,0:47,15:50,11/26/2015,0dba6731-843b-4d75-8c7d-fd1c845913d3,3/6/2016,a2057193-c3f5-4f73-88df-03a6fb9ac256
74fa3ba6-e1de-460a-a502-a1db7ec593cb,false,false,83,7/24/2015,2/18/2016,,7:30,13:19,12/30/2015,6136d07b-827d-424c-80de-9abd4395edf9,,
2bcd07cf-7077-48c5-bca7-a82793863ea2,true,false,74,1/30/2016,10/18/2015,,3:36,5:14,9/27/2015,5eda9566-5416-4b69-af50-8d59193e94f3,,
5ef81e4a-8d2d-4d25-a1e0-61c277572dc0,true,true,77,9/26/2015,1/28/2016,,21:16,5:56,10/9/2015,1db5798a-9779-4104-868b-3b8843e197d9,,
ecf5eedc-6c92-45e2-bf4e-7449af08d402,true,true,18,2/1/2016,1/23/2016,,16:38,4:32,7/24/2015,fc849c4a-4e77-4a26-878d-d5cce4bf0779,,
918e0bb0-37c9-4936-a742-d80142b8598b,true,true,21,2/29/2016,3/3/2016,,15:56,13:43,4/6/2016,f2bcc84d-f07d-4f5a-8060-14ba00952be5,,
