organization_id,product_id,review_id,seq_no,created,created_by,updated,updated_by,active
ae742547-6bdc-47d0-bf16-4b4b69873805,22e7c420-a544-4991-b3fb-48760f3daaeb,05b3ed18-0b44-4d79-adc0-4670e3f928a2,58,12/16/2015,927cf562-bc81-4219-9609-456182f61f72,,,true
a1a67ce7-5769-4c08-a8ff-676fb418bf50,2acd0f52-09ad-478e-ac35-199acf3e7c43,d214adcc-82ad-42d2-918f-661db4ba65f4,13,2/11/2016,0a96493b-63aa-40b1-8b5f-1cd9fbf12dae,,,false
26619236-4ed4-446a-aa08-dee803b4bd8e,b03e0421-ac44-44b2-bd5b-1ad19bd4ddec,c433dcb9-4b5b-41f7-89e4-e0b34e1561e7,65,6/9/2016,30fc2a1c-bcae-4032-9d38-a496d2e5bd9d,,,false
ff0c22f0-1e50-43da-b5a6-bb9366b27a5b,ec7f2d89-0921-4dcb-b9bc-80d719964b5a,872e740c-a758-4d5e-867a-2c318096afca,32,1/21/2016,45b009db-2af7-4fc3-9bac-3135b6c60567,,,false
6fa85545-52aa-48f3-9991-f14dc592db5a,ffb2da57-684f-48d8-814f-b59f85eec63b,55efa65d-eba4-4675-8b6b-0f40f01a717c,20,12/10/2015,67e817d6-b83c-4f70-b193-e06f8a2852ed,,,true
09ec9876-e581-4cdd-95e9-a397b51c39aa,543eef6c-aa0f-4c56-8edf-50823464ae4f,fb91d965-6ed9-43fe-bae1-3a131c2d5466,13,5/1/2016,63eed96a-c2c5-4469-a125-e2625758b626,,,false
f7e1d8e0-13da-4bfd-9538-3b589d038a2f,e1e99758-f5c8-4762-aac2-2121c9dfb49f,1e7e23a2-dc8a-440e-8b03-ba464fbd61ea,9,3/11/2016,e2536165-0386-4c58-baa9-bfd9b6bd2e16,,,true
252dfc65-d235-4bad-9bde-768e5d9b438c,6eda905c-d2ca-44cd-b8e3-5e2fee3ad380,582a52a6-a519-4dd7-bd54-3a1603c5eeb2,1,9/22/2015,9b3e1c4e-4bc1-4c69-adef-426fcc0ca917,,,true
91757eb2-59e1-48c0-832c-774a91c632c6,3f7fe54d-36e5-4500-86aa-d95ac4556861,d509905a-468a-423d-8223-41f10c3c9410,73,10/9/2015,733c1591-fa9d-4db2-a0e8-c1152da16238,,,true
1ed14dcf-5ea0-4e1f-83fc-ee36d286eaed,ec74554a-9939-4743-9939-d03afac63fe1,9c63587b-dfd1-48f4-8d35-5a7bec559a57,72,8/29/2015,bcbc3ec6-6b01-4b53-9c6b-75733c2e9b9f,,,false
95bbf15d-c579-408a-aa05-a5b304abdab8,fc2ca2fc-e1e1-4fd5-8ae6-0fa442118492,0a910e96-91ad-402f-a836-5c3e91a1b01f,52,1/16/2016,599bcb7c-157c-4ca8-a77f-02faa4744e3e,,,true
9858809d-21e3-4b3d-b9f7-3f134c12020e,c68ff29d-59d6-4e0f-9aeb-ffeca18aaf9b,3d2c06c6-b405-4ae0-9a57-5ec6e6caa8bf,42,7/22/2015,8af26768-e169-4fe4-ab93-1098e2c33b37,,,true
18b1e58a-3ef3-42ff-8eda-8ff9a2c9145a,0c58452c-cfc3-4a21-8f2e-298fc78e50d7,38b68382-f0c7-4193-a0ec-70f459221a7e,28,6/18/2016,6e6c772f-c06c-48fe-8020-97e5ad66862c,,,true
7c9fc964-9ba8-49b9-a419-f36fde2e4669,246cd21b-9558-402b-ade1-7ce131f5fd27,576240fc-31b4-4f7f-b786-59fee31c2eb1,97,1/20/2016,b6dce48e-25be-430d-8032-411c6ccabd09,,,true
80910870-c34e-4075-b239-bc8bcaedc6c3,9633d973-d425-4c0a-80ea-4502649d8f69,decc0d21-2b7b-4bd6-a195-c56e1ea8af86,30,10/24/2015,1d5b7ea1-b407-4a3a-92a1-157a6ffe8027,,,false
57efffff-9aaa-440a-868b-f6514e23ad7a,2a32dd8e-09fb-4563-aae9-bff51dd7bc62,d6481766-6a93-4703-af57-91c5ed10df24,78,1/8/2016,3ae5c441-4649-455c-b2a9-a76b6dc32839,,,true
87f47c51-24f9-498a-b286-85e9494ad753,cca8e35e-7372-4dd1-a47f-064951c0baec,8121f42a-8bb9-4db0-8764-3e94ee026206,5,7/18/2015,23ab7f8a-0367-4fd7-a3c6-03e9e71b6c9c,,,false
9fd2d0e9-643a-489f-8e91-75d67517e536,9adc8c8f-9ead-4e09-9cc7-72ecb1fbf419,d5e9c242-8e20-45b5-a9b6-68b786bb57ca,89,6/25/2016,a79814c0-cdda-417c-880a-dbad07cded38,,,true
efd635a2-20e1-4c07-ac06-c917374bbc07,f48af0bd-92b3-4471-8676-a86be2d65619,5988660d-4ec4-412b-801d-a1afb2a7f9d4,20,2/1/2016,527a2817-fc71-4d80-b5d2-562a36aa08d4,,,false
482d76f2-5b01-456c-9334-bce7f06f21aa,b55151fb-db78-4603-ac57-8b9383625046,0717bead-1a0d-4ac3-9a80-6f13ed945dbf,95,6/14/2016,2aa659ef-caff-487c-ba5f-b564376fcea7,,,false
84c91f14-8446-4068-8863-559bdd0183ea,5f261918-54a9-4060-95bb-6338e863c764,288e5fb1-ff78-408c-ad39-21a103daed00,21,9/26/2015,6b11153c-55fd-44c0-8d5f-d658f8bac47e,,,true
16b2236f-2b45-4164-b89c-79c91c1ac35a,fd92f8d5-977c-4628-aa35-339220e358ca,bd46a1b0-ec0f-406c-b8a1-74af7278c110,16,6/3/2016,90e41eba-e811-494d-8fd4-e77662980689,2/5/2016,cc3e00a2-8912-4a54-a6e5-f39c108fe290,true
e48e2fa2-9c9b-49a3-a667-51485f8ae126,48746528-dfa2-405a-9221-2ae8e8a623f2,b2bb76b4-18e3-4df7-bef0-7146afdd5eaf,50,5/14/2016,f1474a51-fc36-4b12-b9bf-16d334c27d84,,,true
6ccaa165-d7fb-4c75-a07f-bd8731d9b750,5413e51c-6328-4c1e-bef4-f31057b9c111,809451f6-dea7-4df2-99f8-9fc68c93ebc5,65,5/17/2016,f296d03e-9f9f-43b6-bca0-7a426cf69bb6,,,true
b898e3ce-4caf-4a69-87cd-df1688e4fd39,86d625e5-a3ab-42ec-9025-21f1758fe7fb,6e545c4d-e4cc-4997-af5f-13f42a20dc39,65,10/5/2015,82e0f062-43bd-4db7-8533-092ba66c7e34,,,false
fa257672-ba52-46e3-a96f-d48cbf9938fc,d4d2f08d-44e7-4cbe-abdf-139c1e772bf1,868c3bcb-508c-42f0-b434-c70621a5d6fc,73,9/17/2015,b72f2678-fda7-4216-8c70-0e63275f5c69,,,false
c4accda1-cb25-49be-b490-52cb18bb3eb4,5de76bfb-bd3a-4fc7-88e1-7dfd7c545212,eff9c916-c9b0-4a0a-bd28-5c7b992df1fb,63,5/4/2016,bb8f1db0-e82e-4db4-abb7-f63ec7358059,,,true
ccc03490-ec76-4b15-acd6-4a7eca09cc44,9ee762a6-4b73-449a-932b-c0dc214f976f,600ac54b-3b4c-4bea-9d32-b320b342d813,30,8/21/2015,a0f5e5f9-3824-4e37-b94a-14204f3bdf61,,,false
42eab55c-23b4-44ce-aed0-f2dcba0c70aa,badd5e8c-99d6-4647-8fb6-f82893c5443b,470ee35b-896f-442e-807c-9b82395809e8,55,8/29/2015,d6a562eb-09fb-4be4-8287-2e2a9c4abbe4,,,false
71df9d13-7f5d-4475-8854-acbabf2f6454,36f445f3-794c-4398-a36d-52840f86b14b,8b2273e1-c1be-41e1-976e-f1c6fa03ffcb,47,2/26/2016,67401497-f5f2-4153-b925-43e79cdb6626,,,true
ff590f98-aa9a-4dee-92ce-b5819283a8a2,757c636a-bdf2-4f3d-b42c-292bfebed717,93eaf9e0-b6e5-4782-8617-208eb4f5a919,39,2/2/2016,2e61a99e-13f2-41e9-9389-beb99e8b2094,,,true
401be6be-278b-4589-80db-9418058c5f4d,94eeabdb-fab3-4064-b6f8-70217e1fc48b,f983dba5-5230-4733-86b4-da0579a78904,56,1/11/2016,5a6acb4b-30ed-42f0-9f10-deeffffa52cb,,,false
80910870-c34e-4075-b239-bc8bcaedc6c3,940a27f8-ca48-4ed8-9a2c-a6573a1ec93a,0729384a-b0b2-4f37-8dfc-bee60714abdc,11,3/29/2016,59a1b272-9161-4573-848e-6f65cf03c5c8,,,false
26387442-c054-4b00-af6e-ab9815acae11,ead33163-b017-41ec-8d0a-8f7ebd4dc7a2,909eebf7-2aee-45d5-be48-182bf4c3ac41,78,2/11/2016,23e2d972-76e8-4bae-9093-f9e7316968cd,,,true
9745f4ef-f698-4e99-bcb1-fca7af04b30b,040f8f4a-aff3-4bb8-b284-cb8d400cc62e,bd0ad8c3-a495-4077-a6d2-97da0d7cba4a,90,12/25/2015,d16de4fd-12f0-4b14-a90e-cc566b3a9c3b,7/11/2015,abd37d54-98ba-4e56-a011-7282b69be0c9,false
76e2683a-ccb4-47b3-8923-104a4506cf10,0c8dbe25-ff59-46d7-a7a2-b474fa0d728e,88618653-6563-4e62-94e7-2ad2454b7616,88,12/19/2015,7cdc4926-d6c2-4881-9383-d1c694854390,,,true
c75392fb-39ec-46cd-9e5c-8844e68629af,2fb70750-8a1c-4fd8-9ae6-e4c120227760,d002d7c3-d26f-4ca3-9d3e-0ac01593ec74,19,12/6/2015,b210a196-6607-46c2-9758-dc27cdcc4c34,,,false
66a247a5-36c9-4949-b94b-a4bdc64a711d,d3e846aa-cc75-46ee-9c1f-c981c46c76d1,6cea1039-22ed-4420-a963-e70df29c5e6d,97,5/29/2016,587d2693-ab6a-4c6f-a552-475b26e29de2,1/14/2016,3bc712cd-64ce-4e5d-af18-80e216dffeda,true
66d58197-3eeb-44c6-bbe9-0c77d4290214,b4e5c968-80ed-4bde-98a8-327147b6667f,8061431d-85bd-409d-95bc-e24d2e224230,59,12/30/2015,837176c1-a8ec-4a50-a622-1eeba40158ef,,,false
04b3ad54-5025-4dd8-bc41-ecc2addab4f0,bdb8660f-8907-46fb-ad6d-fcb0e640269d,6eb8090f-db1f-4ab0-b5d5-c0a56bc8a48c,35,3/1/2016,27624186-e7f3-4b49-baa1-0c4505c51ec9,,,true
1971ffca-54c2-4516-a069-c8c1ec0a094b,5e85d5e5-20f6-4a4a-8700-dd0342487737,e89aae26-9b67-4642-87c4-068a051e1d2b,80,2/28/2016,a76ff96f-8022-4951-bbde-2517603bade5,,,true
878afb09-8565-479e-aeee-e64284c72724,43b779b4-2f29-4c8b-8dc3-69e1ac64762e,05455177-40de-46c6-b96e-80d1eaee6913,29,11/3/2015,a19754e0-ed24-494c-937e-c15cf922c420,6/2/2016,61d632ad-00a4-47da-9050-a3bf4b981e9e,false
40d0c337-6778-4246-86c3-0d19faf7e261,b153fc22-bd6d-46fc-8cb2-06008e265a56,fd108a23-64d8-4750-8b56-f7b90782f8d9,93,2/12/2016,b595dcc4-a559-4e48-8241-4d4755a95a61,,,false
76e2683a-ccb4-47b3-8923-104a4506cf10,5a6dc88c-c335-48ff-8f90-6e34175e85bf,bded29ee-150d-4cd3-81a8-ed243c4c0e09,36,4/30/2016,b783cdfb-1d74-45a4-a7be-50d4d5174897,9/24/2015,343196df-622b-40ed-8c43-26b679dd94cb,true
044e908f-84be-4c16-b428-39ccbc100a85,507c38a8-6d71-44d6-ad95-6fa6ecec10b5,117a7d55-3160-4150-84ad-e5c34c71802a,77,3/16/2016,d23203c1-defb-4cbc-9732-191d0363356b,,,true
17b60fee-5e43-4b3f-8925-c5982fb51948,6e979a91-a794-4abf-8a23-c3ea281388af,6d1c2adc-144b-4865-ad5f-1762f7c279dd,38,6/22/2016,0dddfdb3-32a5-4ba4-9130-e8a38827e10a,,,false
c4bcce91-f417-4bd8-a69a-1668fdd95ff3,8428207b-3720-49f1-8d27-ed43552f8651,130de105-c940-434d-860e-d1090a788309,29,5/21/2016,ba07cb47-3372-4cb5-b7a8-4b4b9d7c6780,4/14/2016,18033683-9211-4da7-9bdc-94aba1754e42,false
dd1e398b-bf88-45f0-852d-d375b406846c,1ac3aa55-9f28-48f5-8cfb-f64e549e0ed9,9fb87a92-0050-47cf-ad1a-a7e1c256aa34,37,11/25/2015,07628eef-c310-408f-b6a0-39839b177017,,,false
6a96892f-2f1d-437b-ba45-12e15f1cfcb2,05574ab2-4fcc-44a9-b9d6-3b64be961383,66c6deed-e37d-4444-b6da-3e1fb25a801b,1,2/11/2016,a7661f4c-1226-4d4f-83cc-4f2409e546f0,,,true
ad6669a2-d67e-4cf0-a417-c215f2e26b15,e07431d9-93f7-4bac-a0ed-f820bdc51f14,466e2594-2d01-413a-8a4f-2fd6112ecf06,13,9/9/2015,359c36e3-3324-4698-bca2-054b3df1c347,,,false
922abd5f-257b-4a4f-9f9c-9db3c551d280,2b6ac22c-c542-4193-a4d3-40cdf75bad2b,8e0f4f53-a4cc-4eb5-a51a-026caeb27591,48,9/20/2015,059709ab-805e-40ec-99ba-91a9cf3284df,1/2/2016,8ca47678-2549-4c5f-977c-6e9740c07b1f,false
5ac7f3aa-64f8-468f-85b1-6fa2dbc924b5,7ab84382-752a-4526-8704-ade8750424c0,a47c74f9-baca-43d7-bc0a-5d4bf24b2e28,73,10/26/2015,5eb26c9f-ebfb-49a0-8bfa-8e4af26c812e,,,true
423d6f2a-0c01-4aa6-a66c-467f76478850,5684e7f2-4494-434a-9924-a145fc3976fd,298608f5-47ba-48d8-b631-5341e1c979d5,67,11/1/2015,2e61a99e-13f2-41e9-9389-beb99e8b2094,,,true
104f165f-6e0a-4bd1-ad4c-94e569860791,056fa319-ee4d-496c-b357-c68ff5001d8b,c13b2ca9-c75f-4df6-b015-6ca413b17376,32,12/18/2015,1f60730b-407e-49a4-8639-b3ebd0ae2c73,,,true
17b3b0b9-d70a-4209-974d-8a918592380c,32b75d79-1f3e-41b7-a821-848bdf0cdf03,94262ba9-9d64-4f40-a3ee-4d917fa373fc,22,9/12/2015,5315ca78-6ed0-4a89-93b9-afe3702429b4,,,true
51893d4f-95e5-4ec2-bace-81d701cc7ed9,304402c0-d1e5-458d-8669-f238344f58f8,5db0bb1d-4e1a-4f1b-ae63-0c0603945896,22,5/3/2016,4dc73fa4-79a4-4ba0-a214-c55ea0d58103,,,true
3b5d8185-5aac-41dd-a68d-53413ca75f97,2cf817f0-69a8-4f3f-b2ca-8776ef41b1a2,b10b28a3-fe44-430c-9460-87a6ce2c97d6,60,1/23/2016,6f308e4a-fd86-4b6f-85d9-4fb0af5464f8,,,false
1ed14dcf-5ea0-4e1f-83fc-ee36d286eaed,41774963-c344-4fff-829a-359012c6ee74,0743caec-775b-45bb-beb5-b2ff218e49a8,85,1/21/2016,f400f9ee-ca31-431d-8e46-9cb5547673a0,,,true
669702b7-ffe0-4bd1-a30a-7a3c6618ad86,e07e7b81-caa2-4226-8879-2d8f413b955d,f45496b6-533d-4b9f-9312-da7342431673,60,5/19/2016,b876d48b-7c72-4e9b-bd93-b2649389f8c0,,,false
f36b42c1-3c91-489c-be6d-46fb8134be07,a911b5d1-32fc-4669-aeb6-8c35e0f0fa71,07f64c4e-13c5-4f1e-a434-e503ce2f7261,43,9/14/2015,ff73f164-68eb-4f2f-98a9-4b85e8e3e751,,,false
82c0bdb9-381f-4752-8e2f-f376c925b132,1ac94894-a45d-46fa-a8f7-b37766fe4eb4,880152db-2647-4079-afce-95aad8cbc74a,44,12/13/2015,dfd51299-9603-47b1-bbd0-6f2cd39f7827,,,false
b64e65d7-8319-48ae-9f0e-e571555bf23d,3dbda470-f328-4a6f-82e2-461ba12f6c4f,059ab19c-a3be-4d9d-9284-7ddd81595cd4,61,2/9/2016,2206c77d-25e4-4fde-b0ae-1aac0deed88a,,,true
1f531716-da19-42b5-a107-5c35e7bcfef8,ce3daf6c-b1c5-4a80-8c1e-d508033d5616,6e4be3a4-2476-4e5f-ab5f-3cd126d56847,97,12/26/2015,69d86f53-c9bd-4e80-8ec0-d55ee6217118,,,true
bd71ad5f-0467-4e9c-b14b-6e1072a1fab4,0e937b69-a054-4a24-8aa6-b7b9b98ec764,6c2feed0-eabd-4e95-86ae-bee87a7900d8,72,4/7/2016,dbabbb07-a93a-45a5-8048-01e2f2b806c5,,,false
c74a8c5b-cfd1-4b12-823c-4d7e56464242,822a5066-17ae-4b67-9703-1cd39d5aa777,412ce000-c1a1-4fe5-b8b3-4efc022ce660,69,3/21/2016,b6bb13e9-dbdc-43da-bf1a-325bac271d9c,,,false
059cbf67-7143-4ea2-9f8d-2f43d8c05173,691bd285-42e1-4768-a5a7-de4b7ac480f1,24a9293f-68e9-4227-bd68-b128159ab32e,4,12/23/2015,67a7a600-42c6-4b05-bb3a-cc8944bb1223,,,false
e2ea7d0d-aaaf-4ab1-9a51-d23d54a04589,12dcfac8-89a4-4161-aa95-13151027875a,dceb1f60-71e3-4327-a65e-ec139b673acc,47,4/25/2016,84060507-b274-48cf-91e3-9195b3f5a97e,,,true
76a1043f-6611-4c7c-9e46-84be2c805e7b,959141ff-260e-43f3-a26c-2f245184da16,42c18a2c-0e04-4a9b-933d-edcbb4fa652a,90,7/2/2015,2ac0fde8-b124-4d0b-b369-577aad5b980f,,,false
251549d2-e70c-4a0e-898f-a9b3718cbf3c,ff54efad-1888-49bb-852f-aa54d476c30f,2032b1a0-b2c4-4741-8c39-b2209f2cf2cf,63,5/10/2016,38436fc0-aaa3-4e0b-a8b6-2cc742ebeac4,,,false
152b0946-9fbf-44c0-beda-4b336f31e05d,8d11906b-546d-4536-8e07-7fc222405dd5,ebce84cd-66ad-44a1-b4cd-c39fcd70ef20,80,5/21/2016,3ea95bf2-1941-4a44-92fb-0435e9d72620,,,true
06196ddb-1ec8-43ab-a263-f5d9e163f8cc,a5c30527-9f4f-4cd0-9789-45e28562d09e,ae2c462f-3e4d-42d8-96dc-e79f30eb0fd4,34,7/24/2015,a8100a59-824a-4929-81a2-cb4106776b7f,,,false
dfd301d5-2397-46d3-98c0-c9964c6df464,9b71e26a-3ca4-443a-aeb8-d7004144c3ad,5279f394-c3ad-4818-983a-a28172fd4c6e,73,9/8/2015,46466945-9f98-4404-b647-36cb80ddf9a6,,,false
677f872d-cca2-4f84-a8f9-09b5a93ee436,947af586-217f-4cfc-ac80-6c9d1ccc8715,bae203b5-8841-4ba3-be4f-bd334f988790,74,7/4/2015,92f4dc03-4be1-46bd-8e90-cc8344227f37,,,false
09cab432-135b-4780-a039-f8817946c0a1,c8a247d8-b783-49e7-ac08-a84beebae52a,b45aa32f-f8a5-4e91-91bf-44da2a684484,32,7/10/2015,cbd87c66-3f24-4d29-a1e9-f75b30b04a97,,,true
1a5c5d1a-1e49-4664-93e3-1eff4ac6194a,f6164b08-6ea0-4ac5-ba46-2186634a7e9d,7be0a084-59b7-4569-b859-0506a9d920f0,20,3/24/2016,0dba6731-843b-4d75-8c7d-fd1c845913d3,,,false
097f6576-54c2-424a-8196-28c698d016b8,7edfc4be-3792-4a24-96a4-575f3ec5bd4d,d8e9c730-3d95-4829-9888-d56f8e219389,97,7/6/2015,a79814c0-cdda-417c-880a-dbad07cded38,,,true
27409aa2-2aa2-416f-ad47-4c92408f31df,9ef1dbeb-bf42-415c-85fa-fb1ab69888bb,5b057cdd-866f-4ca0-a608-a2de905945bc,78,8/4/2015,4ccd5d81-4272-4e93-ab45-861d16a66b2a,,,true
dee59984-3e37-417f-88b3-ec68135a76e5,24ee8e41-cfcd-4ed9-b048-ff55d927afb9,89dc44d6-988c-45ca-90bf-fa674eb36fd8,38,10/13/2015,6b02c64f-d847-4902-88fd-2a688897b456,,,true
152b0946-9fbf-44c0-beda-4b336f31e05d,8fe362ce-af13-416d-8aaf-9059aedce7d1,6a3dd026-eb2a-4398-a0a2-44de143c52e0,12,12/30/2015,c48ad69c-c16b-476e-9491-fa1556d74ab7,,,true
3595686d-356b-4afa-87ab-9c955b72eb72,3e705fe7-00a7-4eca-a337-3f72ec9bd11f,9d865eef-9f52-44a4-a07a-13f0e7d34a2a,17,4/30/2016,f3232a18-0c57-4560-89a0-48b82cd767a6,,,true
1b3498c3-d824-41d6-bf9f-dadbf7ecd0ec,f9606b32-f0c2-4a37-9f47-20061c6fd018,281f21fa-cf18-4df7-94d5-2d461f0398e0,23,8/4/2015,82d87c25-4c2a-457e-a447-ec161726714c,,,true
48fa0fb4-7299-4d65-bca5-764c6cb1ae65,7fa494cc-a706-4508-9e2b-8931562551c4,12d34139-be7b-4910-94bd-9fc35f90e56c,29,4/2/2016,e45523ba-a76e-4959-b2f1-21bd1f09ec7c,,,false
138b2ee0-6270-4644-ba4c-8aa0ff369381,ca3c2977-baa4-4f76-8f03-967a4746b140,52f08bc6-a751-4fd7-a5a5-976d89690175,36,6/18/2016,dc6abe2b-0661-40a9-b040-e1f1001dbaa0,10/2/2015,b82d56e8-e31c-4603-a851-0fbc683de20b,false
b1435c67-4299-4f1c-9245-5058d9094825,d7a578d8-9ead-4eb4-bd95-65453b26b4fd,55bb96c1-61f6-4cb6-b7f6-df92fa5c738b,78,4/20/2016,d8a8559e-ea6f-4b7f-9b9c-83e6fc1aed34,,,false
0a1dac85-60e2-49ab-91f8-602a9668bae7,30d890d9-ad89-4914-9ded-dbe690939f43,6882595f-5b81-45db-92ed-d1e8fe0027e9,12,1/19/2016,e17ef23e-189d-46ac-8fe9-7bdb07da7316,,,false
ae742547-6bdc-47d0-bf16-4b4b69873805,5d60a55e-e860-4671-93cc-953df767a58e,56377d7e-47ab-41d3-832a-25378d20c692,35,12/9/2015,a19754e0-ed24-494c-937e-c15cf922c420,,,true
e567e437-8bc4-4319-9534-f4758436d1a6,27216b27-67a7-4cf4-9797-8f20eb5505f9,b3f78590-ea58-4d50-ac46-ca9c57997bb6,37,7/27/2015,1da7ef3e-3d84-4ca2-823b-b875a8fbdb30,,,false
be24f2c8-10dc-44c2-a71e-c7eb6a17d646,1982a413-d63c-47c2-bef9-7b54e99824f9,322d93f9-ba03-4925-963c-af3e342f4bea,18,6/20/2016,5078166e-5d79-4fd3-9365-e5f5786505e5,,,true
84397417-e56b-4766-968e-f4e8bf2506ca,b5ee360d-3ac2-4f2f-845d-c6439bb9eae4,982235be-983a-410a-acbc-ce932fea66ef,24,11/21/2015,a2b29208-9a59-4789-91c9-6c758c66f005,8/28/2015,c2835539-2b0f-4075-bcaf-65177a246800,false
5cae2872-f9e5-45f1-bb51-3a754a4b838d,bb76c9fd-045d-4f22-a576-7c6233b51711,fb01f0c5-fb88-4247-a528-d7da69d8b855,62,12/21/2015,1519371e-2152-434d-8650-5b8efcc8f411,,,false
c7c20ccc-29ae-4b85-8165-df5b4105df73,8095d909-1bfc-4121-9dca-84a50e429b13,c5dd0d41-ccee-4f64-b822-00cbfc60ae99,31,10/26/2015,d62c42ee-b575-42fc-9bed-da0f3a70b6dc,,,false
3ecdea8f-d90e-4a88-82ee-fd2cd143f3ef,7c1ada73-4c74-4b8a-aff2-d742af9e1e70,e842e679-23b9-4cd1-bb60-14233fbdb926,24,1/9/2016,b0a6d995-178e-4ec1-96bf-205040bc3e71,,,false
014e492c-9654-4991-b831-a8ce030d2425,a9a8d6be-0fe6-4d5e-96c6-998b45063852,6ce6457f-0215-49ce-9cf3-d62147a599ed,36,4/11/2016,1d213f8c-88e2-495b-9d82-06cf6f2affd5,,,true
e8ce1740-01a2-43c4-a8e7-455b0a785c46,c33ba76a-a6e8-425e-b8dc-d07d87281ed2,b48dc293-79f8-4e37-8293-63ceef462344,100,8/9/2015,c7c6a6eb-395d-43cb-b5aa-6cfa2afe03e9,,,false
b2ecd1e5-5678-42d6-8c8d-0b6589888242,480f995e-8625-4dc0-8cff-dfccf202502f,af03f835-bf47-4fc4-a1ce-4d972fd8f276,33,4/11/2016,ab2166d9-2f5e-41f6-8029-84ac25438422,,,true
2ecb578d-031b-4bbc-88ce-7f60ca373606,4323d564-30d6-455e-a1f8-b56e6511d249,e2442582-0b8f-4775-9cfc-150eb9dfc880,10,1/12/2016,a5ca2412-63e9-491c-8a10-d7f250662666,,,false
c335e307-1141-46f4-b0eb-7daa900a16db,c993f81f-61ae-4f67-9ebd-ad146e75a1b2,6160cf7e-0006-4223-96be-074ffb62e0ac,56,2/12/2016,aba047f4-1b84-437c-8967-b306a66c1a1a,,,false
5de589bc-aeae-4df7-a831-507db18cdb8a,99b39f6f-2605-4419-8d29-931e151465b3,9c615f7b-a373-4d85-b261-a4ad4d2ca953,75,1/5/2016,24d2de09-cfba-4eff-80ad-8b75552cc306,,,true
23060b42-5667-42a7-9a05-2d42017d5eee,641c6b43-c82c-4e0c-a5c9-1b8d7d40b023,3c4b3776-9c2c-465b-b8d8-6786dfffe12c,69,5/26/2016,d23203c1-defb-4cbc-9732-191d0363356b,8/3/2015,8cfaf7f5-2c9a-4faf-96c6-edafb5d8909b,false
de083a0e-8ec8-47de-83f2-8aaf257e6543,e1b00d71-9a22-4d50-a0e5-e492cfe8fcc8,b1b0cea4-2e09-46ea-affe-b92b64108cef,95,9/19/2015,e01c60bd-eb14-4e8c-8751-b00b3c63b85c,,,true
06196ddb-1ec8-43ab-a263-f5d9e163f8cc,5271e108-cfef-47c3-a9f9-5951702c0e57,6787290a-89ff-424e-bb95-e0b50c3a0ac9,1,2/8/2016,e673bb33-e259-4b81-bb2b-e79b4f2638fa,,,true
e545509f-7cc0-402c-9171-24999f330ca3,d2cef08d-12e4-469b-a55d-5dc2a7428c7b,b4782863-edb2-4d5d-8fd1-4a2d3fa2ad57,93,12/10/2015,11253db5-2305-458e-9e38-4c3d1a27432e,4/9/2016,4868073b-ba73-4c14-862e-b06609daf3a5,true
a8bfb463-b4d2-4f45-83ea-a1e83639c213,57ce3fee-a8a3-4d05-b4ce-c392a56bdcd5,e5681433-5402-4870-b621-95cd44025c2e,46,8/25/2015,275ff048-57e5-4fd3-a722-472d24c50df0,,,false
dc786de7-1bd8-4ec1-bc9b-067627c7d206,5987fd18-28d6-47c5-ab57-b27df20012e7,2e25dee0-da34-4427-ace6-a48feabf1429,19,4/7/2016,c3793388-b68f-45ef-ae5b-fe2bebac4a22,,,true
b784a0a6-d3c9-4b39-be84-e882c04c40a2,86c05221-f1d0-4e60-8e71-53421ff5ffcf,f00fd899-c287-4aa4-bc2b-03ba603fa20f,21,12/23/2015,b6ecc939-0023-4e07-b3c7-ee2247428099,,,true
16c6934d-4f84-44ba-a648-c2412c1bb4f2,645b1409-1855-4a7c-9022-f18d7907969d,f45fb781-8991-4569-a4e8-fcd1be75da8f,99,5/3/2016,8b12de11-6331-4836-8c85-a50ba3c78a61,,,false
aeb8575d-d3bb-461e-a674-d029d6cdc35f,36264082-024c-4fc0-86da-c6d0eb2f3be4,13206249-75f7-4644-8b93-d7ff8b38325a,45,11/27/2015,e9f5377d-cf06-4a66-a22f-244e1f112f35,,,false
2ec8e050-7742-4d34-9ec4-fd91cf7a4fac,ac3a34bb-9fc4-4197-8a35-a9ff961e612e,f9b2d6bc-eed9-4ca5-97c4-c0532dfcae39,86,4/18/2016,fa9877c9-f3ea-4aac-b879-b52f0c09a848,,,false
090ea0f9-e11b-4194-b328-d9b9e567f6f0,d93c63ce-add9-4622-8d69-d5a96f045836,c2f7470f-1d95-42d0-b7b9-e9c72b9e0846,5,11/30/2015,6cf4acca-f9c4-4bcb-babe-41084dc09be1,,,true
0f86f55f-688b-4e52-a84b-eaa07f7b3d6a,f36b2a62-bc6d-40b8-bafa-e0460de5496e,59f86455-9d35-416f-8210-c07f739d1aea,28,5/10/2016,26e16eaf-8770-4c77-8d71-97430bd8d5c4,,,false
1a6a946b-2e17-41f0-9556-a8a6562a67ed,2afc549a-a9a8-45bd-8733-909b591e105c,130aff23-2278-4fb9-bb1b-65efbde2214b,3,10/24/2015,a6e39af3-8b35-4dc1-a048-3e996bb7946f,,,true
59199f03-bb68-40ce-b9d7-2d187f2df7e5,2ef38f4a-bd7c-433e-b573-c45f7a73dde5,c35656ce-4b37-4821-b560-7e07f7c60efc,14,11/20/2015,bb8f1db0-e82e-4db4-abb7-f63ec7358059,,,false
