organization_id,address_id,address,latitude,longitude,created,created_by,updated,updated_by,active
6b631e22-2b73-4a47-a030-9f9e08e6e891,e5f48264-0178-4c57-b802-cb3a42eab0b9,0 Pankratz Street,51.25464,32.4269,5/5/2016,c61be839-23e5-49de-b621-2d58614d9fc5,,,false
2d9cfe2c-8859-4909-bd6f-217c4c213ee3,b4dd52cd-d168-4350-85e9-b63e98875426,782 Dahle Road,1.89833,33.1775,7/11/2015,1318ba52-cbce-4932-9c6a-0c2a947a60a0,,,true
7aa1208d-93ee-4153-8ef2-c48d708d480a,9904a5d4-1c75-4271-bd3a-3fff0d5fad68,8684 Oneill Junction,26.9402,117.37372,7/5/2015,d79fa1bb-d270-4b89-bcce-a27b79c012a9,,,false
9bac013d-6189-47f1-9e8c-5f72dcf5d31b,fcbc33c3-c66c-48fa-9d76-a2bb16b81157,7271 Fisk Circle,38.45598,48.87498,9/26/2015,ad1bdd21-90f0-49e7-b7d4-0797a7eaec7d,,,true
e567e437-8bc4-4319-9534-f4758436d1a6,9d46b22c-28e8-48e1-af14-7ccbb531b312,15148 Kinsman Place,-8.1449,112.3086,11/27/2015,37267bad-146e-4052-b95f-9f582267ea56,,,true
77504086-d9dd-47c2-a879-17f31ab51c48,8df78c3a-d9c2-427f-952b-6dd899f9ec49,9 Fair Oaks Park,-23.81306,-47.71639,8/7/2015,09654ae3-6b5e-493c-92e3-b03fc6077f5a,,,false
5278dd31-8693-41de-a0ad-4676ab2faa53,fcbefe79-60d5-4489-a988-a2162278c657,8 Darwin Lane,36.75,138.36667,8/14/2015,ca6c2316-7e46-4c42-b630-1f3ff6c5403e,,,true
8bfab0f7-28e1-4bd4-b428-cab0fcbba242,5155975f-89cd-4d7f-920b-6bf50894ad80,718 Loftsgordon Alley,35.57757,111.22371,7/14/2015,701bc7eb-3da0-423a-8ea4-069205d39b3d,,,false
7b7c085f-e390-497e-9a7a-8172becf7119,c077c9cf-8268-433b-a368-f07710103776,8956 Hazelcrest Lane,-6.6739,111.091,8/28/2015,f60f3c69-9ea6-4574-82b4-13e78f9e57bb,,,false
f182f411-ee09-4218-bcb9-69b8d4ccf6ce,2530c862-64e3-4f0f-9e42-90485c8f857e,7162 Hansons Hill,-7.7169,114.0643,5/8/2016,dd21a8cc-1ca6-44be-8e41-7c01eca6ee10,,,true
dc932cbf-3dbf-4d46-908f-3bf6ba0ba78c,c4229967-812a-4c61-8d1a-8143b014b4e6,58663 International Drive,-26.45,31.01667,7/25/2015,a54969d0-fff5-4b81-b1a3-a0d89e3cf1ce,,,false
b0a4f516-57d2-40db-8e6b-73dbb6748fbd,89a780a1-d81d-4d54-aad7-13f39442961d,27459 Ronald Regan Avenue,48.70233,45.19798,11/23/2015,f2c3efa1-c8ab-4415-b30f-4edec8157373,,,false
b804f010-6965-4ebe-9833-ef0a5d07f660,3becb085-09c6-4370-bfbf-ef257651061c,153 Maryland Lane,8.45955,25.678,8/18/2015,a5947aae-1367-4ada-8225-6554a79f2dfb,,,false
4442bff3-11dd-4063-a500-fe415599ba94,58ea4093-66b7-409e-ae03-c63a89e91456,61122 Artisan Terrace,27.9843,-82.7813,1/16/2016,3290da8f-6c83-4a61-a901-e8b420dd2d4d,,,false
dc021493-6fa2-4e2e-bede-018ec0205933,0688e15e-9d26-4ab2-82cf-874a54a04779,48182 Meadow Ridge Terrace,38.638,-9.0253,8/13/2015,b9559fc9-48e4-441d-905c-1bf9b884d54a,,,true
bbefd664-8800-4312-9c1d-78bad64de5b8,2a9dd3b9-4b85-4bd3-b8de-c44ae1fd4cda,2314 Heffernan Avenue,18.04279,121.72325,9/18/2015,87c669ff-9a44-44d5-b948-425acf434e38,,,false
efd635a2-20e1-4c07-ac06-c917374bbc07,b0849750-de17-4b9b-8032-4e01f1df611d,2 Mandrake Circle,34.2119,107.7789,5/3/2016,721a1290-ce75-48eb-b918-972d039779d2,,,false
b299b582-fcca-4d3b-b161-1b5c2218a0df,9ea15660-ac22-4ba9-90ad-7a7917108370,2 Arrowood Center,59.1312,10.2166,11/9/2015,5a38ef87-3343-4d39-8a2c-8ea8042b58c7,,,true
c75392fb-39ec-46cd-9e5c-8844e68629af,69735e83-447e-484d-b9ee-2ba95df91e78,6 Garrison Avenue,29.77548,-9.16796,4/7/2016,ba2ee7ba-4219-473e-9e36-03be9f6c8017,,,false
c43dd7ce-a01f-48aa-8c79-1eb3e9b9512d,5f53b6f1-ba1e-4423-80a8-e2ef659a7c2e,855 Dorton Street,8.3,35.58333,7/16/2015,a95b51dd-155a-4e61-8975-fc504e6b197d,,,false
5ada2f6d-5f10-449b-965b-f5cbbcc1f8c3,edeffc34-4e5e-481e-8bb7-cf14f9fe32b9,472 Mcguire Street,45.02887,35.09174,8/2/2015,3ccee177-55dd-4d0c-abfa-b90c9c0b13fb,,,false
a1239272-e1b5-4e11-82b1-0bb7375f6155,40fdc067-04c9-4025-9c0d-022918d9d1c7,6 Ridgeway Hill,10.31667,123.91667,5/17/2016,e7a0b96b-a330-4534-9dbb-1ff11678cd90,,,false
401748eb-d074-4f84-8622-861a96f70122,3110947e-a351-4981-883f-2af67ef82ab1,9 Hollow Ridge Hill,-8.4403,115.5602,8/10/2015,34ca10cc-812d-4849-a4a5-f4fbef152f6e,,,false
02ba59cd-9cc5-4378-a038-adebc1624d6a,b37a3898-7dc3-4dba-a237-945b71316799,14 Armistice Alley,36.41528,128.16056,10/8/2015,0f3e1ec8-912c-42ac-89cc-1491f52bd155,1/8/2016,07b8e573-872c-4d2c-aeef-048f9e82e4d8,true
e5a2b076-06f8-4322-95d0-49aa88e2289c,ccdc72ca-0852-4801-995c-6a48b75e35d4,714 Sundown Way,35.4484,-5.09627,4/21/2016,ad1bdd21-90f0-49e7-b7d4-0797a7eaec7d,,,false
72ac00ac-ec79-4226-abd4-0dc233e10579,53368c96-363d-47c2-bd19-7834d6255f23,734 Spohn Place,,,8/31/2015,b1b64a6a-8f27-4f03-b083-98f54c1a74b0,,,true
d6b3981e-d4e3-49bf-98ec-a7edfa438d52,21f8bbea-3cfa-46d2-ba17-f6993371e1b3,9014 Granby Plaza,29.88371,111.45323,7/21/2015,dda2b07d-3d10-4476-895a-1be11b02d6af,,,false
58f6bad5-9257-42a3-bcdc-bdb425902a03,08fc1b82-73f4-44a2-8640-3b07d5ad27ee,62 Havey Street,,,5/18/2016,0977765b-3847-4cc6-a099-db26cee403c7,,,false
8d548a00-9833-424c-8113-690cc90f06f0,2ed4f71f-2461-4807-8d75-b4d93e3eb261,4 Dawn Crossing,36.16667,139.53333,12/22/2015,3be76fdf-6fe3-4629-ab91-ef4156e23536,,,true
b8739fcc-37f7-4085-8560-28d39ebf5eac,4b644279-014d-4c0a-bc90-68c48c3aef1b,98 Luster Junction,,,7/11/2015,8341970e-b020-4422-b7de-c4d29e799f98,,,false
c9ef4fd9-a334-4bca-bfe9-b84bc0029a76,5912a2ff-58ea-42cd-a7ae-a94392104cd7,80 Moose Circle,47.3199,127.1673,9/11/2015,47de5e1f-2298-4904-aaec-78e2953ed982,,,false
5b960781-19ae-4e1f-ba38-8992b2d8c5a5,13fb3879-6b6d-45f0-8f16-73ed3bc480c6,1 Northview Lane,,,12/27/2015,81e437f8-b76b-4baf-ab08-1e850b1b6db8,,,false
75f499f8-0480-481b-b9a2-8f8309b3ec23,9d07ae19-c5a8-444f-984a-5cb93c644553,97395 Garrison Way,54.97741,37.22449,2/19/2016,191b7b14-aed8-492d-834f-d1ed94cef778,,,true
61b8d9e4-6d87-4caf-b744-1190463f4d7d,fc766a14-0dbf-4c38-b30d-3ee5125ec934,412 Ryan Parkway,14.3254,122.7124,8/5/2015,c7c153ec-c987-4135-9e93-f158c5d3148d,,,true
adf9274e-8aae-4ee5-9533-384f773af1d3,a40fc6e7-a521-4962-9aa8-f6032ec3dd51,99 Springview Crossing,36.57561,107.29596,3/28/2016,2e05c2fa-b3ec-425a-874f-b88d37f91c5f,,,true
28d7d765-d8bb-4731-b964-6fe6fcd6c59e,9500f0c3-67e3-4aab-ac7e-ce20e646ada7,97 Debra Alley,54.00696,15.98751,12/6/2015,0d020bca-8e8a-4b7d-b1a4-9c488b9405b1,,,false
48fa0fb4-7299-4d65-bca5-764c6cb1ae65,b9eed1d9-46c1-43a5-bb9b-b3888644c8f8,29 Orin Court,57.21276,41.93012,6/21/2016,b3b0be52-1e41-4a4a-b13f-20ddacfc392f,3/17/2016,c312453b-bccb-4d39-8224-e859c1cf4342,true
06b24a01-cab9-43ee-991e-674fba99e735,e0508adf-e85b-455c-a60b-1959552427a4,61 Independence Hill,42.96044,19.5833,5/3/2016,33e535f8-2987-4a55-8d97-1abb379152b0,,,false
a5523454-7d5d-4752-8fca-d812353d5261,fc0ed636-6805-4194-8345-8e9f00e37767,7834 Gina Point,13.99661,121.30918,5/29/2016,1c150307-7a76-4a47-9ac8-c1ec2d4bd958,,,true
2c6f181f-fca0-4bda-9624-78d772f84e63,8c565299-00f1-4e17-a8ce-dd9d1ae43abd,02437 Dawn Avenue,52.19446,20.69592,4/13/2016,227430d9-31da-462b-bfcf-4d04d196c100,,,true
68b03498-22e3-4327-91d2-83825a7541b4,982af479-cbfe-4914-8e8e-753b9282974e,51592 Anthes Plaza,-7.3964,107.0945,8/25/2015,a35ef50b-04d6-485a-b783-21a2faa1fe26,,,true
53f92c1a-c1f1-4351-8129-6b38fdb8a9e6,626d67e8-e380-4870-a8e2-6b0941432f4c,5 Prairieview Center,-13.75861,-73.5275,2/14/2016,6677ea04-5d0d-43c4-86b2-be9d2f8c65c6,,,true
efc1ab33-bc13-422a-8250-33663a66567b,29c4c904-6f9e-4f8a-bdcc-214b1dd3a773,349 Pond Point,14.93333,-88.31667,1/23/2016,d1dab693-45c0-487f-9bdb-09b5cf83adfa,1/24/2016,c36d18d5-3641-46f7-bcee-ed777c5925de,true
1ab872e4-c40b-4bf6-8e9e-aa09e201ba83,c41d99e7-1344-45fe-bdd5-912b913b57ac,66 Hazelcrest Road,-7.23116,12.8666,3/10/2016,4f263260-c04e-46b9-a7d0-eff5a38eafec,,,false
cfd19275-008d-4ba9-aa21-d22bdde29542,35b7881e-68ef-482b-88c9-d91a3ad77754,14 Fair Oaks Parkway,38.3,23.5,8/4/2015,92110d9f-8b25-4a88-b3f5-b464154d209f,,,true
c91ea57d-f0f1-415a-89e4-00acebc6cd1f,5aecb7f9-6082-4d7b-8574-e877fe6ea94c,95 Emmet Road,,,5/2/2016,e083967e-1649-4b4e-892e-8e77de5be578,,,false
76ba612f-2334-405a-bf90-b88bbd965b2e,2d191cb6-46e9-456c-9256-6756f99929f6,41 7th Junction,,,1/6/2016,c8a1b99a-55dc-4a23-8b69-aa1b698c3b6d,,,false
0967663d-ea7f-44c0-ab83-80118ca1811d,4bf7cb3a-33a6-45c1-aaac-c1c502e48bcf,29 Chive Pass,44.17806,43.50194,6/11/2016,3565c238-5d24-47b6-99f9-ca77e8c75267,,,true
0cefcd86-baf7-43eb-a166-d0125e52ac50,94a8983e-b9aa-443a-b593-720dd21b3efa,1 Erie Point,-8.7417,116.8486,4/30/2016,c312453b-bccb-4d39-8224-e859c1cf4342,3/2/2016,7709e3ff-c7cd-4b19-8206-8905e6d1bc60,false
c829e5c8-43a9-4a74-b0c8-c4a207d178a1,19f4a846-685d-4e12-915d-2753d0984fbf,5 Westport Lane,29.39293,115.71771,2/25/2016,086e5e71-ab7b-467e-b611-44f684f33a00,,,true
c11aec97-ae4e-45fa-af2b-c347cd727af0,a2ea57b3-6998-4d1a-8b6b-7cc1e4cdedc5,906 Crowley Circle,63.21667,24.41667,7/5/2015,355ed912-33c5-4097-a6e8-419d3c91d164,,,true
da5d5260-c78f-4c2a-9b90-f6d676ec3ae4,9496db92-d61d-4bce-9b4e-a69fe80c45bf,820 Paget Hill,2.33022,-72.62765,7/18/2015,1885137b-e3a6-4956-9ff4-b97dbbccafae,,,false
79037385-5107-42ab-bfb3-93d5946fb10e,5995b40a-fb25-47c0-88cc-611eeb534efa,41 Eagan Court,-13.05694,-74.21361,6/23/2016,df3c3919-10bd-41aa-b05f-c3ebb8c8d8fd,9/6/2015,ecfa22e1-1525-4568-832a-c22d111b011b,false
003ab329-52e2-4454-a77a-372e54b4ac52,d3d2b74b-505f-4c71-9dbe-9ffa19893cbd,0 La Follette Street,4.2475,9.00472,2/23/2016,709fe9b9-96fc-4a32-a311-e5c0885ed8e1,,,false
4440ab1e-f245-417c-953e-c798663e9ad5,ce92004a-371f-45f1-972a-b28bd0331ec2,725 Fair Oaks Pass,39.3833,-8.2333,10/8/2015,8c11f4fd-bd19-403e-a094-31e3b51c3078,,,false
7daaaa90-6f01-4b1d-91d4-fca424f6a150,529788d7-140a-4ee6-bf3e-c26ac7d040e0,7 Merchant Pass,33.00959,113.03456,12/13/2015,47501f69-edbf-453c-b296-aa7dec786482,,,false
48c6a59b-1e22-40b6-b504-09660c93dcdb,964f3e4e-225e-4ffa-ac50-a4cd9f572f9b,0 Hermina Terrace,45.36678,-73.54917,1/31/2016,370cda72-fc46-4c74-a455-bc6500c87dcd,,,true
2a7ed360-318f-4b48-8a44-e734a4221e4d,93176205-efa5-4360-9937-0763c7376627,289 Barnett Court,-8.3501,118.7822,8/27/2015,2e416c36-680f-4ade-a403-70a668bd7803,,,false
74605342-5b51-4396-99a8-bbac0c1472a0,20cf30f9-b346-497e-96f3-f13bb1deeb9c,645 Di Loreto Drive,51.463,104.6425,1/13/2016,9cb9019a-191d-48c8-8cb9-38305b2b26b9,,,true
19182354-fdfa-41b7-b28e-26f6b4202983,d9504556-1a2d-4f39-bd30-4f47da7bece1,2018 Fieldstone Point,,,4/23/2016,2a2a5dba-274a-49e7-9677-6d5a268492f9,,,true
9f27380d-ba64-4914-a184-02e5aba63385,cbea7cd4-b2ba-4d22-ab97-d6d3f3ed6a5a,0 Waubesa Drive,24.98271,118.8979,9/19/2015,5fa60012-7484-47b2-97ac-92285036354f,,,false
c004795d-f52a-4724-904e-2acaba939d93,33f68378-67ae-4cf1-92d3-2b07ea570c06,70 Pierstorff Plaza,49.82226,21.39004,2/3/2016,086e5e71-ab7b-467e-b611-44f684f33a00,,,false
d1627031-4f7c-4449-adff-6af743887624,004a57be-e2b9-4f31-8c5a-c50fcb1407ce,923 Mallard Court,14.0965,120.80217,11/24/2015,3df16ddb-e3ea-4d40-abd7-047d02bda68a,,,true
683a44d0-5ca6-455d-965a-9a22661b71fc,10bec22a-7e86-4961-af54-da691fba262c,17 Katie Terrace,,,11/6/2015,b88101d3-67c0-41c3-b766-0f6c38edd095,,,false
9cc7429b-5d5a-4709-97f7-2a350cf19f9d,5f5a5cc4-a6ce-497b-bbbe-9341e702d702,266 Marquette Circle,13.95532,7.67122,4/20/2016,78237708-abe6-4127-ac53-b6039aee2075,,,true
736056e5-6544-453c-839e-e31a3ec1c6cd,7ead7b8c-c468-4467-9419-325939315c91,2122 Kim Hill,28.82244,90.04651,3/5/2016,ba46fd29-24f9-42c1-9d8f-762f930a236d,,,true
b37c2b6a-eb0d-48e9-8553-a0b4f7316cee,4781b808-c003-430a-9773-a96f9ebbd251,239 Granby Junction,-6.4127,105.8625,3/11/2016,7f1fb915-1c18-4a58-9e65-aaeed79b6e48,,,false
3c5ed508-b01e-49be-a590-80eb45bc580f,16f87286-f1b8-4044-89b7-340d9ca98879,395 Fairview Alley,-7.2028,107.9765,7/22/2015,8df73279-8cdd-454d-a1f2-b28c3a1b6917,,,false
b2441215-a33d-46de-b263-74e79783debf,1cadbeb6-0498-4d8e-bbe5-8e7d4e38eaef,6957 Sunnyside Park,-28.76659,28.24936,12/6/2015,fba7624a-5079-4831-94f7-983a62acb445,,,false
8262e7cd-2ec2-42a0-bd93-7dd07281fb8b,0968debd-98c2-434b-88c4-2fdac12e7905,8 Spohn Parkway,16.59888,121.18774,11/23/2015,8c4b6e6d-3830-4680-89ab-4f02eadf6c29,,,true
0ad290ae-dc7a-4aff-a7e1-0b11363fe1e3,31817c19-f96c-496a-9d6f-eadf154e2023,75 Transport Street,-6.6491,111.5473,4/12/2016,b764f9d8-ca51-453e-b6a0-5474ab41184a,,,true
403be6ed-c490-4cd6-aa56-5da5b83f3bdd,d585127e-b1f1-43fc-ab49-5e750a45ef9a,44838 Wayridge Terrace,40.4344,-80.0248,5/24/2016,eac86b5f-31f7-4016-81e9-32b53141646c,,,false
bd16f52a-8c99-4faf-995d-7f6b0e7951c3,605f069b-cdab-491e-8dfc-659fb593957f,83 Melvin Place,21.97473,96.08359,10/10/2015,949a4976-2762-4c53-bdf6-8fa038c2923a,,,true
2bf56ba3-19dc-4088-9151-b630f586295d,8fdc0699-7e1b-4b87-b433-f42223d3d97a,92428 Barnett Avenue,55.96056,38.04556,9/28/2015,ec9679af-37cd-4540-88e9-42cfabcfc834,,,false
73661253-14e0-46a2-8db4-948afd2c1b3f,de4b14aa-b421-487a-a9c7-e981530875e0,694 Waxwing Terrace,49.0981,2.5096,7/4/2015,46b8fdcb-d0de-45fb-ad4b-e3f3bd5910e4,,,false
6b631e22-2b73-4a47-a030-9f9e08e6e891,83dc357c-5b12-4f69-b3d0-f88b13e31220,7 Fuller Lane,11.30694,124.61056,5/9/2016,50cabf5e-2715-43f7-9b8d-f2963680c827,,,false
b8739fcc-37f7-4085-8560-28d39ebf5eac,e449a454-4568-42da-9053-75f8525f121e,53023 Ridgeview Court,49.79158,17.86556,5/30/2016,675e3c9d-8c69-4bcb-ba3b-7535aaa84e12,,,false
eae218f8-6eb9-4bb4-ad2d-b3d076e9b7ce,ccadeb33-a981-4ecc-a619-4d7c8b08b7b4,2 Amoth Circle,42.97444,140.50889,9/4/2015,1645be21-9e86-4178-a297-347e3effe8e5,,,true
18e6166f-a152-4ccf-ba39-6185fb07c51a,920bdba9-1b46-4ab5-bfdd-3ad4fdbaa660,55 Roxbury Road,50.7333,8.2833,6/8/2016,659ad37f-fb24-47da-bb0a-2d014e8c46dc,,,false
c42a8b0b-5e51-478b-9b65-6d147997aece,172f805c-3e07-4eae-be77-eb240feecaa7,2986 Clarendon Center,46.7833,4.85,12/25/2015,c2e6f6a3-873c-49f2-b1fc-621569200dc8,,,true
23483962-26bc-4920-8ec1-e82ae30161cc,4a4f1c4a-c22f-4537-b1ca-07902f1fdfcf,7169 Ramsey Hill,39.59056,117.35306,1/14/2016,20b5cc24-56a5-475c-8c85-f9928e28dcbe,,,true
b092484f-e8ee-4c8c-9345-07c75a7fd316,477bcbe8-3e55-413a-ae68-edf57d45876d,09 Novick Terrace,-0.27088,36.37917,3/17/2016,e3d46b9f-e8ef-4d8f-904b-cbd64d441864,,,true
1f531716-da19-42b5-a107-5c35e7bcfef8,921e1ad4-4ec8-440f-b617-2d5d22f5780f,3112 Tennyson Junction,,,11/3/2015,097f52b9-b5b1-4156-9acc-ecb5d089c684,,,true
4442bff3-11dd-4063-a500-fe415599ba94,f220301f-5608-443e-8a0f-3970f6c242ac,15 Dapin Parkway,-33.2863,-70.87562,11/9/2015,e248dd5e-786f-41ba-a77c-91728026ba2d,,,true
73c9a1e3-0ca8-4941-8fdc-e78ccc881092,f2ffca40-a20c-423e-a0c7-33e7aa1040c2,488 Annamark Center,-9.5972,119.5876,3/30/2016,07f554e2-1074-4402-a550-4ad0c8c7a003,3/29/2016,a1645855-9640-4906-85e5-c2cdb625a152,false
258314f3-c3a2-41fb-ac0e-cf84c1efe6bd,c85c43a4-7f38-4740-b76c-28776cd385e5,3 Loeprich Terrace,-7.2078,108.6321,9/22/2015,5a11b8f6-205e-4a6f-bb62-c0ddfda18aa1,,,true
fa822230-6b6a-4c9a-b467-0c2929e3720b,9dec84d0-7f97-46dc-8619-092c0823b577,63 Oxford Avenue,-36.02078,-60.0145,10/22/2015,a22d4e48-58a0-4f7d-83b8-ef2080d2943c,4/14/2016,67a0f7b6-69f2-4b8a-9841-538f3ced7a9f,false
c4b19a1a-69ec-45a2-8cb3-78ab7761523e,408f81c9-c37a-4607-81db-0a8b48e9be9c,3 Dayton Pass,27.20969,116.13118,12/2/2015,49654178-23dc-4ee8-a5d4-26c319be2fd5,,,true
e78b43a7-7ee2-47ad-b5dc-8ae3a3b2b8fb,25760616-3f84-4159-b36e-71d50bb8fb92,01 Ridgeview Pass,44.81167,20.51611,1/21/2016,8b3680c1-cb34-4e80-8677-2bf3c92574f8,,,false
c53a163d-bc5c-4acf-a23f-4497e7a05212,e4c36524-b448-419c-b106-eb57cbadb2ed,3142 Ludington Street,48.68611,14.57678,10/30/2015,8341970e-b020-4422-b7de-c4d29e799f98,,,false
f33fec9a-e96a-49ca-b126-d32c4cc4ca47,3f4d5177-e01b-4678-8b7b-1acc0bb22cfb,21668 Dapin Street,,,1/18/2016,dcda0ab1-84b5-4930-a149-a1e3bb1c2680,,,false
e7d2b221-542a-4455-ac79-e1461f478217,8dd60b0a-da8e-4c60-b5ce-56cd6c90bf04,89 Farwell Trail,1.7471,40.05732,11/19/2015,709fe9b9-96fc-4a32-a311-e5c0885ed8e1,,,true
c206f29d-6ba1-4b38-824c-20d349528490,67743f31-a697-4137-b904-e743f3622251,3 Paget Alley,40.83417,22.38767,4/10/2016,2e10d64f-6586-459e-9410-e75c14e8e86e,,,false
f174fbf5-4e47-4ab5-8825-61b3cc4d94eb,72790ed9-445b-4386-9441-af8e186c31eb,4 Sugar Street,6.99556,-9.47222,3/15/2016,745a4122-70c7-4df0-aa3b-9bddeb0a029d,,,false
d35edf44-ae6b-4d25-ab24-a5edd8d8870a,5e456429-c3db-4faf-aa66-389546db061c,6583 Amoth Parkway,-12.85,-74.51667,3/12/2016,ee006e90-1941-4777-94ee-7d805824d0d5,,,false
7db80547-40cf-4f1c-8535-279b3a4815dc,0c4b822c-519e-4655-82ef-466f705ad442,3194 Moland Lane,54.12226,17.98119,8/3/2015,6bb8e864-4223-4468-b9d3-a2904a78473e,,,false
8332f8af-8069-4cf2-994a-7396c5641f69,e09dbc64-ee3b-4ef6-bbb3-24fa93ae0246,362 Carpenter Place,58.38062,26.72509,1/14/2016,c3727e4a-cd17-40b3-863d-c2815e7532d5,,,true
4163a181-e529-45f4-9327-b2e42a523c55,d4f49019-6662-4f6a-a337-9bd835a339bd,51544 Orin Point,-7.02444,-37.28,5/13/2016,5c44690d-43b7-4bbd-bdec-54d2983f6b7d,,,false
d2a49c50-ebe3-4733-8a30-5ee250726cb0,fa56ebb3-b9cd-4c8b-986e-84878fa81beb,64341 Eagle Crest Lane,57.6488,59.5014,6/15/2016,0c8067b7-d27f-41f4-88c8-8de2175c7c49,,,false
3c64add8-2c81-457c-b5f8-1cc68c02d944,580c57de-5a47-4270-a1fb-de5b7bd2688d,53 Gulseth Avenue,41.40528,22.66528,8/12/2015,7711a67a-a305-4c3d-ae79-d0e57ad7b291,,,true
713c66ed-ab49-4a7f-b248-fc939973579b,69127176-7121-4e3f-a4ec-bc838ad3c54a,2749 Schiller Parkway,-8.6648,116.5571,6/26/2016,33441b0b-50db-4c8a-b39f-817784ed60f9,,,false
dc021493-6fa2-4e2e-bede-018ec0205933,5e75cd07-2fa0-4ade-a5ec-4edb9e974cd1,34 Eggendart Point,-6.988,112.8346,5/31/2016,26a67614-10fa-4bd3-8245-ff35c3f5d7ef,,,false
6121773f-8f89-41ad-bdc1-ba251391e86b,48559524-2fc0-4a09-b273-86d7361b50cb,39 Victoria Circle,48.8765,2.1897,2/9/2016,063ee6cc-891d-4b1d-b7b7-b0f8bc6a59d7,,,true
f48e3b07-a4dd-4c65-9f5b-594c7e95245e,480a19f4-867c-40e2-84d5-1cfb889bf918,728 Scott Center,36.85,136.98333,6/24/2016,ca31cd83-7d9d-4e52-a2d5-0c4cfb27a07f,,,true
84c91f14-8446-4068-8863-559bdd0183ea,2bb8e19d-be34-4c12-9f87-8d8c6001e8df,5 Sloan Hill,47.69173,33.25714,11/24/2015,0f24574a-fa49-4fd7-b1db-8e2f3571307e,,,false
1893056d-53a4-4220-90fd-dce8185f94db,2a49b9d3-e2b4-494e-a018-d451032d506e,251 Glacier Hill Court,-7.4109,108.4482,5/22/2016,1d32b397-bde2-4a75-b406-f426c51e6a0d,10/3/2015,ea222860-8648-4510-8f5c-23127f5a9ad3,false
2d74cd31-d323-4d54-a6ff-bed0d6113903,954abc48-8ba9-46af-be79-607dc717c908,87640 Tennessee Court,-4.42472,-41.45861,4/18/2016,87d77347-299e-4540-a5dc-70ad44171a1c,,,true
cd884abf-8a99-4dc6-a927-6738d7ef497e,bfb624b9-298a-4dc8-9e25-512d0d3490f9,868 Morning Way,-7.3065,108.8328,12/22/2015,f49e3bc2-82fc-47ec-94dc-d4be3554a4d4,,,true
b2ab5166-2f0e-40bb-b11f-f0629de30af5,dbac57e9-905b-44af-aadb-e5d8c49d7d45,1 Lindbergh Trail,39.64228,115.58571,10/12/2015,850e7ed3-b29a-46fb-ad5b-b28a8a5e0902,,,false
c17d90ec-a82b-465c-8b99-ecbc4dbedebf,b4e12da0-a990-4ddc-9f87-b369e1566a5f,71624 Commercial Junction,69.06889,33.41622,4/17/2016,786a91c3-91ab-4bbc-86ab-77b54a4e2b47,,,true
89d15738-6b2d-4a57-a9b4-c6ea639e9702,77859337-01df-469a-bf70-f53816d2ed90,7404 Novick Junction,52.2183,6.8958,12/19/2015,777273de-db4c-4bc9-84c5-330c8631079b,,,false
39b7b647-e862-41b5-b144-1180d27f2b18,b1f9b812-780d-4b26-9141-038a85d083f7,6100 Butterfield Drive,-26.07295,-65.97614,12/16/2015,cbef9328-1c64-4821-81b8-8bf12d680ce2,,,false
0ab2888e-92e3-4e18-8e71-d2b0dd8a4d34,6962d21b-0850-42b9-8f66-ed1d6e598a3b,63227 Fuller Place,45.49543,121.8142,3/1/2016,967af0b3-bb4f-40c4-b131-20254739e482,,,false
423d6f2a-0c01-4aa6-a66c-467f76478850,7c322fcc-0828-4bc8-be02-d616bb376fdf,3 Arizona Junction,24.69272,112.68466,11/14/2015,2ef5734d-a57d-4139-8670-da5c6e7cb96f,,,true
c36f575e-dc6c-4ffb-8964-2b2226de4c65,11a0ea6e-81e1-4dc9-95fe-18f71da50bcc,5 Northland Street,-7.1499,108.3043,6/6/2016,6893579a-939c-439b-8f80-3b4b364a96a9,,,false
0b6d5ec8-0dc1-4272-9aa9-da889480762e,69c5089f-2de0-4f5a-b5e5-e3fb2634bbeb,6751 Mccormick Alley,29.18713,110.12515,5/23/2016,46a90279-030c-47f9-95e8-bcb09993b63a,,,true
e7d2b221-542a-4455-ac79-e1461f478217,42297363-5729-40f5-8224-51dd1b09c826,78 Autumn Leaf Place,,,12/5/2015,67c50032-2fd8-475a-9416-2706c952b426,,,false
16968ae7-f098-4fdc-b209-fc2cb731da39,4d0806fd-292a-435b-974e-3149b337c939,43758 Dakota Lane,48.9661,8.4043,9/7/2015,7e515ac9-803e-419a-beb1-1205a0ef302d,,,true
e62cc567-aaf0-4f6b-856e-58914d911648,e11a158f-47ae-412f-b00d-f82b7cf55494,1 Amoth Plaza,-19.98083,-49.68194,2/20/2016,1fdace44-42e4-4415-8696-ffa6a23d60a4,,,true
bd16f52a-8c99-4faf-995d-7f6b0e7951c3,2ebe640a-e95c-463b-85d6-ad41f94240f6,6419 Union Terrace,41.84508,21.10538,3/16/2016,dc802d03-f1e5-46f4-9df5-f5264f5e7cbb,,,false
90e565b7-8fb0-4ed5-9469-6b24856676ea,c659b7e4-3560-49f1-baca-10134dd49504,4 Coolidge Avenue,19.11683,-70.63595,10/6/2015,028f0d69-8f4a-44e9-b17d-87bd0417a177,,,false
60815796-61a0-4367-9ef5-e0cc23ccc818,040843d7-504c-4445-83a4-e51ae6aebf8d,9942 Lotheville Point,3.65,10.76667,1/11/2016,ebe2af4a-c9d0-4317-831e-5fb4ed41666a,,,false
