product_id,parent_product_id,name,description,is_service,price,use_parent_price,unit,tags,info,seq_no,upfront_fee,barcode,owner_id,currency_id,created,created_by,updated,updated_by,active
87a4a2a3-edae-42db-ac62-d7b8092400d5,,"LIDOCAINE, MENTHOL","Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",false,998.44,false,cc,auctor gravida sem praesent,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum,324,92.35,54273-000,,,12/23/2015,,9/11/2015,,false
f7379c58-ad42-46fb-a64f-27befbc1b4f9,,CheryLee MD Sensitive Skin Care TrueLipids Double Action Boo-Boo Bum,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",false,594.91,true,sq cm,ante vestibulum ante ipsum primis,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at,325,10.59,61387-248,,,5/18/2016,,5/13/2016,,true
bd7f2fe6-99a9-42a9-a640-e6c0113b6fc9,,"Antihemophilic Factor, Human Recombinant","Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",true,304.57,true,cm,eros elementum,integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,326,13.28,0944-3053,,,9/25/2015,,1/4/2016,,true
789c1310-fb79-474a-b3cb-1c1045b312ad,,Mycophenolate Mofetil,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",false,584.44,false,ml,nullam orci pede venenatis non,sed augue aliquam erat volutpat in congue etiam justo etiam,327,1.66,0054-0163,,,2/23/2016,,12/9/2015,,true
3417c7ad-bf34-4816-a131-785f366005f9,,"Octinoxate, Octisalate, Oxybenzone, and Titanium Dioxide",Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat.,false,399.18,true,pax,venenatis tristique,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,328,75.02,62839-0811,,,3/26/2016,,1/20/2016,,true
e2c7c3a8-be10-46c8-86c8-1a7653adaa8a,,topiramate,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.",true,468.83,true,pax,volutpat in congue etiam justo etiam pretium iaculis,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel,329,72.71,68084-343,,,4/1/2016,,8/10/2015,,true
616488c6-7722-4912-b618-f47e2033f782,,clozapine,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",true,346.47,false,sq cm,vestibulum vestibulum ante ipsum primis,sapien placerat ante nulla justo aliquam quis turpis eget elit,330,63.43,51079-921,,,10/28/2015,,8/25/2015,,true
06150d7f-7dc6-4dae-8ba2-d9f3dc0f7a7c,,"Zinc Oxide, Titanium Oxide","Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",true,982.57,false,each,volutpat sapien arcu sed augue,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante,331,41.98,61995-0315,,,3/1/2016,,5/12/2016,,true
76ff16d4-1fc2-44d1-8d45-55f0c120557d,,Triclosan,,true,835.84,false,cc,montes,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,332,94.67,43269-738,,,1/21/2016,,11/24/2015,,false
405a3cc5-d732-4a9c-ace6-a7c5b722f538,,Triclosan,,false,471.33,true,cc,interdum eu,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc,333,94.5,50006-300,,,9/3/2015,,5/4/2016,,true
9a408200-6be0-4a02-931e-5e44f6e7c53a,,TRICLOSAN,"In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit.",false,237.12,true,cc,mus etiam vel augue vestibulum rutrum,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,334,39.02,54340-809,,,10/29/2015,,12/17/2015,,true
fa9164e3-6441-489f-b14e-6b9b4f965acb,,Levothyroxine sodium,"Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",false,427.68,false,m,eros viverra eget congue eget semper rutrum,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,335,62.65,0781-5181,,,3/20/2016,,6/20/2016,,true
e1de2833-12e1-4e18-9f7b-3c17fb5b80a3,,sporisorium cruentum,,false,40.58,false,each,aenean auctor gravida sem praesent id massa id nisl venenatis,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,336,38.08,54575-243,,,6/3/2016,,8/17/2015,,false
51d3ceb9-e09d-472e-b300-feb507562725,,Ribavirin,,false,643.96,true,l,etiam pretium iaculis justo in hac habitasse platea,ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,337,53.68,0074-3239,,,10/5/2015,,1/17/2016,,false
092b1508-b344-4b36-9aaf-2e887431cda4,,"Titanium Dioxide, OCTINOXATE, Zinc Oxide","Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",false,827.67,true,in,convallis nunc proin,molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis,338,3.51,59078-039,,,8/12/2015,,3/9/2016,,true
5ed7e396-2662-445c-8624-a10f3b3be15d,,Arnica Nettle Burn and Bite Special Order,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",false,492.41,false,in,rhoncus dui vel sem sed sagittis,maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in,339,41.75,48951-1218,,,3/9/2016,,4/19/2016,,true
2f1c35c7-c454-4be4-a284-3d4067584a4b,,Sodium Fluoride,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.",true,597.54,false,cm,duis bibendum felis sed interdum venenatis turpis enim blandit mi,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,340,36.65,68987-014,,,6/30/2015,,2/16/2016,,false
fc32eda9-4389-4499-ab60-1bbb3cc02751,,"Staphylococcus Aureus, Klebsiella Pneumoniae, Streptococcus Agalactiae, Streptococcus Alpha, Streptococcus Faecalis, Streptococcus Mutans, Streptococcus Pneumoniae","In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.",false,198.72,true,each,amet cursus id turpis integer,morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci,341,14.8,43742-0162,,,2/22/2016,,6/20/2016,,false
2da2a62a-e005-4af8-b889-4ce953271a3e,,Wheat Smut,,false,29.35,true,pax,sapien,amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,342,77.92,36987-2165,,,3/9/2016,,11/30/2015,,false
5ef8c0b5-7095-4c78-a14f-5212fc94678c,,"OCTINOXATE, OCTISALATE, TITANIUM DIOXIDE","Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",true,243.95,false,cm,aliquam augue,cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,343,16.45,51327-500,,,11/13/2015,,4/19/2016,,false
7d36edd1-758a-4427-858a-230a3b839b0b,,Pecan Nut Meat,In hac habitasse platea dictumst.,false,820.86,true,pax,odio odio elementum eu interdum eu tincidunt in leo,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,344,78.69,49288-0383,,,2/26/2016,,11/4/2015,,false
0dd709d4-93b8-4df9-9998-65f32e827504,,Chlorhexidine Gluconate Solution,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl.",true,257.03,true,cc,ornare consequat lectus in,morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum,345,20.17,22884-8103,,,4/22/2016,,12/13/2015,,false
15ca5f49-0a23-40c3-b7f2-0d57b39c4e79,,ENALAPRIL MALEATE,"Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",false,200.06,true,sq cm,in leo maecenas pulvinar lobortis,vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero,346,81.68,63629-1525,,,9/13/2015,,6/20/2016,,false
6cd23375-2798-4e7c-bc04-9cf9ef9fddee,,SARSAPARILLA ROOT,,false,315.66,true,m,odio in,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum,347,60.4,64117-179,,,8/29/2015,,8/29/2015,,false
af62edf9-384e-418e-a957-43b3c77c7018,,metoprolol succinate,,true,333.65,true,cc,montes nascetur ridiculus mus etiam vel,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras,348,12.6,58177-293,,,3/7/2016,,7/16/2015,,true
1c644256-eef6-45ce-837e-e8e83928c5f6,,Amlodipine,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",true,805.71,false,kg,pede justo eu,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,349,5.28,33342-016,,,9/13/2015,,9/12/2015,,false
b8cd2457-dfed-4e5a-a25d-af844050c5d2,,"Dextrose Monohydrate, Sodium Chloride, Sodium Lactate, Calcium Chloride, Magnesium Chloride",,true,994.86,false,in,est et tempus semper est quam pharetra magna ac,nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam,350,98.28,49230-188,,,3/7/2016,,2/14/2016,,true
75d4c44f-8644-4afb-a2a3-6b6d678e4e7b,,fluticasone propionate and salmeterol,,false,869.26,false,lb,elit,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,351,39.7,21695-196,,,2/5/2016,,12/29/2015,,true
eb2d7a84-b22f-4c40-bf75-b58b68aca494,,FLUCONAZOLE,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",true,819.46,false,l,euismod,posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,352,35.0,0409-4688,,,8/19/2015,,1/9/2016,,true
a1a347de-b786-44cf-b745-7bc6ed63143b,,Bismuth Subsalicylate,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",true,362.41,true,kg,at,tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,353,39.46,11822-0210,,,7/18/2015,,2/2/2016,,true
93fb975e-1289-49f7-b600-88a44cec9798,,COAL TAR,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",false,847.53,true,sq cm,luctus et ultrices posuere cubilia,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,354,39.93,49758-100,,,4/19/2016,,5/15/2016,,true
ccc3fcc1-4e0c-4104-afca-67355235e402,,"FUCUS VESICULOSUS, CENTELLA ASIATICA, MELISSA OFFICINALIS, ALOE","Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",false,65.73,true,l,in quam fringilla,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur,355,18.64,58666-3122,,,10/16/2015,,4/16/2016,,true
d9b0b923-2008-46fe-8859-8e1c21a70362,,Western Juniper,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",false,337.37,true,kg,commodo vulputate justo in blandit ultrices enim lorem ipsum,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui,356,53.7,36987-2717,,,1/28/2016,,1/10/2016,,true
e7a55025-2326-474c-933b-ba1edb8abf69,,"AVOBENZONE, OCTOCRYLENE","Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",true,728.04,false,lb,congue diam id ornare imperdiet,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,357,57.01,63354-624,,,10/4/2015,,10/12/2015,,false
2bd67494-8c12-44a1-83b5-6557c7d8b772,,ALLANTOIN AND DIMETHICONE,Etiam vel augue.,false,650.33,true,each,erat,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,358,80.34,10738-302,,,1/2/2016,,5/25/2016,,false
bd748f17-43ff-4023-9bcc-4b92a6b0f70f,,acetaminophen and codeine phosphate,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",false,59.32,false,kg,mauris morbi non lectus aliquam sit,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec,359,83.08,50458-515,,,4/4/2016,,5/7/2016,,false
11f91310-4b6f-4fe2-8304-efda7a914b8d,,Rhizopus oryzae,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,false,60.46,true,cm,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,360,97.46,36987-2078,,,6/4/2016,,6/8/2016,,true
f3d048f0-e0c1-4cdb-bf8a-57139d722866,,TELMISARTAN,,true,887.77,true,kg,duis mattis egestas metus aenean fermentum donec ut,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,361,68.04,35356-298,,,10/18/2015,,7/2/2015,,false
d8fedf7e-35e8-4e2b-bdfd-a34475fb1a53,,Haloperidol Decanoate,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",false,644.42,false,ml,montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus,362,55.01,67457-382,,,6/29/2015,,2/27/2016,,true
a1fbdb94-1a6b-4e15-a9b8-b4625edd3990,,"TITANIUM DIOXIDE, OCTINOXATE",,true,478.51,true,cc,maecenas tristique est,eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,363,6.83,61957-0201,,,1/27/2016,,6/8/2016,,false
60856f28-9842-4175-813a-c340b04b2813,,TRIPROLIDINE HYDROCHLORIDE and PSEUDOEPHEDRINE HYDROCHLORIDE,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",true,900.35,false,sq cm,lectus pellentesque eget nunc donec quis orci eget,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,364,31.07,65224-539,,,12/30/2015,,8/5/2015,,false
065b4163-b350-47ed-bf66-0da784c7b98c,,Treatment Set TS347226,"In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",true,301.54,false,ml,cras in purus eu magna vulputate luctus cum,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,365,76.45,49288-0871,,,12/2/2015,,4/16/2016,,false
f12a3278-4650-474b-b64b-4095a873d1cc,,"Avobenzone, Homosalate, Octisalate, Octocrylene, and Oxybenzone",,true,338.51,false,m,tincidunt eget tempus vel pede morbi,libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante,366,74.27,58232-5511,,,11/23/2015,,2/7/2016,,true
c473ca7a-4e51-48d6-8e70-07f760059815,,Titanium dioxide,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",true,296.22,false,sq cm,bibendum morbi non quam nec,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,367,78.5,52685-452,,,8/21/2015,,4/7/2016,,true
07caf439-9b56-4f65-a696-aec150ac63d2,,"OCTOCRYLENE, PHENYLBENZIMIDAZOLE SULFONIC ACID",,false,801.49,false,sq m,pede morbi porttitor lorem id ligula suspendisse ornare consequat,cursus vestibulum proin eu mi nulla ac enim in tempor,368,94.11,63181-0012,,,5/26/2016,,3/27/2016,,false
c6e4765e-8114-4e00-a35c-73e14fb61810,,"Aloe, Carbo veg., Causticum,Chelidonium majus, Cholesterinum, Cinchona, Colchicum, Cyclamen, Gelsemium, Kali carb., Merc. viv.,Phosphorus, hysostigma, Prunus spin., Senega officinalis, Sepia, Sulphur, Tabacum, Euphrasia",,false,109.14,true,cm,enim leo rhoncus,volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris,369,69.48,55714-4596,,,1/13/2016,,3/9/2016,,false
9cf280df-0d33-461a-aa8a-3b92c4be07bf,,SIMETHICONE,"Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",true,30.21,false,cc,sit amet diam in,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,370,73.61,55315-550,,,9/18/2015,,12/10/2015,,false
f10c6ed0-e7e2-4b63-9e1a-1277cb8903f0,,DEXAMETHASONE SODIUM PHOSPHATE,,false,985.41,false,ml,faucibus orci luctus et ultrices posuere cubilia,phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,371,48.11,49349-841,,,9/24/2015,,8/16/2015,,true
78c24af2-bc43-4c85-9421-ffb210d50db9,,dextrose,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula.",false,611.2,false,l,ipsum aliquam non mauris morbi non lectus aliquam,cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi,372,98.63,0574-0069,,,4/24/2016,,7/6/2015,,true
5f9e430b-ba6a-4ddb-82c6-d1983d808802,,DOCUSATE CALCIUM,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",true,796.92,true,lb,quis odio consequat varius integer ac leo pellentesque ultrices mattis,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin,373,66.87,0536-3755,,,4/9/2016,,3/15/2016,,true
8cd24f12-190c-45b8-8a58-4752b1c10b89,,calcium carbonate,"Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero.",true,628.51,true,ml,duis consequat dui,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla,374,68.28,49348-955,,,7/18/2015,,1/3/2016,,true
